pfam_id,model,I,alpha,rates,alisim_model
PF10497,LG+I+G4,0.0996,0.9558,,LG+I{0.0996}+G4{0.9558}
PF10502,LG+I+G4,0.0098,1.2551,,LG+I{0.0098}+G4{1.2551}
PF10509,LG+I+G4,0.0000,0.8457,,LG+I{0.0000}+G4{0.8457}
PF10520,LG+I+G4,0.0338,0.9809,,LG+I{0.0338}+G4{0.9809}
PF10533,JTT+G4,,0.7184,,JTT+G4{0.7184}
PF10536,LG+I+G4,0.0130,1.5228,,LG+I{0.0130}+G4{1.5228}
PF10537,LG+I+G4,0.0090,1.4979,,LG+I{0.0090}+G4{1.4979}
PF10539,LG+I+G4,0.0378,1.1122,,LG+I{0.0378}+G4{1.1122}
PF10557,LG+I+G4,0.0124,1.3829,,LG+I{0.0124}+G4{1.3829}
PF10559,LG+I+G4,0.0458,1.4659,,LG+I{0.0458}+G4{1.4659}
PF10585,LG+I+R4,0.0131,,"(0.1402,0.1246) (0.1694,0.4249) (0.3964,0.9524) (0.2809,1.8974)","LG+I{0.0131}+R4{0.1402,0.1246,0.1694,0.4249,0.3964,0.9524,0.2809,1.8974}"
PF10588,LG+I+R4,0.0154,,"(0.0923,0.0665) (0.3526,0.5937) (0.3085,0.9680) (0.2312,2.1015)","LG+I{0.0154}+R4{0.0923,0.0665,0.3526,0.5937,0.3085,0.9680,0.2312,2.1015}"
PF10589,LG+I+R4,0.0167,,"(0.0908,0.0879) (0.2778,0.4348) (0.2786,0.8727) (0.3361,1.8687)","LG+I{0.0167}+R4{0.0908,0.0879,0.2778,0.4348,0.2786,0.8727,0.3361,1.8687}"
PF10590,LG+I+G4,0.0000,0.6645,,LG+I{0.0000}+G4{0.6645}
PF10596,LG+I+G4,0.0269,1.4991,,LG+I{0.0269}+G4{1.4991}
PF10597,LG+I+R3,0.0101,,"(0.5091,0.3058) (0.4298,1.2698) (0.0510,5.8541)","LG+I{0.0101}+R3{0.5091,0.3058,0.4298,1.2698,0.0510,5.8541}"
PF10598,LG+I+G4,0.0882,0.9943,,LG+I{0.0882}+G4{0.9943}
PF10607,LG+F+I+R4,0.0000,,"(0.1916,0.1256) (0.2091,0.2684) (0.2904,0.5154) (0.3089,2.4930)","LG+F+I{0.0000}+R4{0.1916,0.1256,0.2091,0.2684,0.2904,0.5154,0.3089,2.4930}"
PF10613,LG+I+G4,0.0271,1.5551,,LG+I{0.0271}+G4{1.5551}
PF10615,LG+I+R4,0.0000,,"(0.0705,0.1192) (0.2079,0.4277) (0.3458,0.8962) (0.3758,1.5774)","LG+I{0.0000}+R4{0.0705,0.1192,0.2079,0.4277,0.3458,0.8962,0.3758,1.5774}"
PF10644,LG+I+G4,0.0265,1.2892,,LG+I{0.0265}+G4{1.2892}
PF10650,LG+I+G4,0.1722,1.0862,,LG+I{0.1722}+G4{1.0862}
PF10699,LG+F+I+G4,0.0119,1.4651,,LG+F+I{0.0119}+G4{1.4651}
PF10785,LG+F+I+G4,0.0154,1.3630,,LG+F+I{0.0154}+G4{1.3630}
PF10868,JTT+R2,,,"(0.3405,0.2168) (0.6595,1.4043)","JTT+R2{0.3405,0.2168,0.6595,1.4043}"
PF10996,LG+I+R4,0.0000,,"(0.1579,0.2070) (0.2195,0.4717) (0.2486,0.9568) (0.3740,1.6736)","LG+I{0.0000}+R4{0.1579,0.2070,0.2195,0.4717,0.2486,0.9568,0.3740,1.6736}"
PF11145,JTT+F+I+R4,0.0050,,"(0.2063,0.3059) (0.4456,0.7067) (0.2841,1.3864) (0.0590,3.8644)","JTT+F+I{0.0050}+R4{0.2063,0.3059,0.4456,0.7067,0.2841,1.3864,0.0590,3.8644}"
PF11267,LG+I+G4,0.0295,1.5940,,LG+I{0.0295}+G4{1.5940}
PF11331,JTT+G4,,1.0689,,JTT+G4{1.0689}
PF11443,LG+I+G4,0.0348,1.0104,,LG+I{0.0348}+G4{1.0104}
PF11597,JTT+F+I+R4,0.0020,,"(0.0429,0.1517) (0.3390,0.4439) (0.3417,0.9854) (0.2744,1.8450)","JTT+F+I{0.0020}+R4{0.0429,0.1517,0.3390,0.4439,0.3417,0.9854,0.2744,1.8450}"
PF11708,LG+I+R4,0.0168,,"(0.1288,0.0989) (0.2399,0.4168) (0.3292,0.9934) (0.2852,1.9639)","LG+I{0.0168}+R4{0.1288,0.0989,0.2399,0.4168,0.3292,0.9934,0.2852,1.9639}"
PF11718,LG+F+I+R4,0.0043,,"(0.2338,0.0897) (0.2510,0.2615) (0.2028,0.6288) (0.3081,2.5508)","LG+F+I{0.0043}+R4{0.2338,0.0897,0.2510,0.2615,0.2028,0.6288,0.3081,2.5508}"
PF11721,LG+I+G4,0.0083,1.8599,,LG+I{0.0083}+G4{1.8599}
PF11722,LG+I+R3,0.1149,,"(0.0851,0.0399) (0.4554,0.7570) (0.3446,1.8916)","LG+I{0.1149}+R3{0.0851,0.0399,0.4554,0.7570,0.3446,1.8916}"
PF11789,LG+I+G4,0.0707,1.8127,,LG+I{0.0707}+G4{1.8127}
PF11793,JTT+G4,,1.7632,,JTT+G4{1.7632}
PF11799,LG+I+R4,0.0000,,"(0.0719,0.2373) (0.2398,0.4799) (0.3134,0.9547) (0.3748,1.5170)","LG+I{0.0000}+R4{0.0719,0.2373,0.2398,0.4799,0.3134,0.9547,0.3748,1.5170}"
PF11835,JTT+G4,,1.2546,,JTT+G4{1.2546}
PF11838,LG+F+I+R4,0.0000,,"(0.0917,0.3280) (0.2524,0.6012) (0.3426,0.9754) (0.3134,1.5447)","LG+F+I{0.0000}+R4{0.0917,0.3280,0.2524,0.6012,0.3426,0.9754,0.3134,1.5447}"
PF11861,LG+I+G4,0.0085,1.3891,,LG+I{0.0085}+G4{1.3891}
PF11875,LG+I+G4,0.0088,0.8943,,LG+I{0.0088}+G4{0.8943}
PF11904,JTT+F+I+R4,0.0153,,"(0.2269,0.1078) (0.2424,0.3542) (0.3222,0.9610) (0.1933,3.0017)","JTT+F+I{0.0153}+R4{0.2269,0.1078,0.2424,0.3542,0.3222,0.9610,0.1933,3.0017}"
PF11916,LG+I+G4,0.0280,1.2805,,LG+I{0.0280}+G4{1.2805}
PF11919,LG+I+G4,0.0077,1.4481,,LG+I{0.0077}+G4{1.4481}
PF11923,LG+I+G4,0.0210,1.5733,,LG+I{0.0210}+G4{1.5733}
PF11940,LG+I+R4,0.0174,,"(0.1265,0.1010) (0.2586,0.5218) (0.4004,1.2009) (0.1972,1.8839)","LG+I{0.0174}+R4{0.1265,0.1010,0.2586,0.5218,0.4004,1.2009,0.1972,1.8839}"
PF11987,LG+I+R4,0.0000,,"(0.0882,0.0902) (0.2704,0.4558) (0.3107,0.9085) (0.3307,1.7735)","LG+I{0.0000}+R4{0.0882,0.0902,0.2704,0.4558,0.3107,0.9085,0.3307,1.7735}"
PF12009,LG+F+I+R4,0.0000,,"(0.0938,0.1498) (0.3669,0.4732) (0.2978,0.9121) (0.2415,2.2393)","LG+F+I{0.0000}+R4{0.0938,0.1498,0.3669,0.4732,0.2978,0.9121,0.2415,2.2393}"
PF12014,LG+F+I+R4,0.0033,,"(0.1203,0.1507) (0.2812,0.3751) (0.3062,0.7880) (0.2890,2.1976)","LG+F+I{0.0033}+R4{0.1203,0.1507,0.2812,0.3751,0.3062,0.7880,0.2890,2.1976}"
PF12037,LG+I+R3,0.0106,,"(0.2901,0.2268) (0.5597,0.9239) (0.1396,2.9878)","LG+I{0.0106}+R3{0.2901,0.2268,0.5597,0.9239,0.1396,2.9878}"
PF12041,JTT+G4,,1.7240,,JTT+G4{1.7240}
PF12047,LG+I+G4,0.0007,3.4212,,LG+I{0.0007}+G4{3.4212}
PF12066,LG+I+G4,0.0170,1.9851,,LG+I{0.0170}+G4{1.9851}
PF12068,JTT+G4,,3.4182,,JTT+G4{3.4182}
PF12076,LG+I+G4,0.0270,1.4338,,LG+I{0.0270}+G4{1.4338}
PF12090,LG+F+I+R3,0.0000,,"(0.2107,0.1750) (0.4354,0.5014) (0.3538,2.1049)","LG+F+I{0.0000}+R3{0.2107,0.1750,0.4354,0.5014,0.3538,2.1049}"
PF12108,LG+I+G4,0.0000,1.8062,,LG+I{0.0000}+G4{1.8062}
PF12110,LG+I+R4,0.0019,,"(0.0654,0.1104) (0.2803,0.3806) (0.2737,0.8163) (0.3787,1.7498)","LG+I{0.0019}+R4{0.0654,0.1104,0.2803,0.3806,0.2737,0.8163,0.3787,1.7498}"
PF12134,LG+I+G4,0.0071,1.2363,,LG+I{0.0071}+G4{1.2363}
PF12142,LG+I+G4,0.0000,1.5429,,LG+I{0.0000}+G4{1.5429}
PF12143,LG+I+G4,0.0000,1.1458,,LG+I{0.0000}+G4{1.1458}
PF12146,LG+I+R4,0.0078,,"(0.0440,0.0828) (0.1822,0.3827) (0.4241,0.8716) (0.3419,1.6292)","LG+I{0.0078}+R4{0.0440,0.0828,0.1822,0.3827,0.4241,0.8716,0.3419,1.6292}"
PF12166,LG+F+I+R4,0.0044,,"(0.0865,0.1150) (0.2447,0.3427) (0.3047,0.8092) (0.3596,1.8341)","LG+F+I{0.0044}+R4{0.0865,0.1150,0.2447,0.3427,0.3047,0.8092,0.3596,1.8341}"
PF12174,LG+I+G4,0.0100,2.5587,,LG+I{0.0100}+G4{2.5587}
PF12202,LG+I+G4,0.0307,1.7958,,LG+I{0.0307}+G4{1.7958}
PF12204,LG+I+G4,0.0069,2.3673,,LG+I{0.0069}+G4{2.3673}
PF12213,LG+I+R2,0.0019,,"(0.8731,0.5728) (0.1250,3.9991)","LG+I{0.0019}+R2{0.8731,0.5728,0.1250,3.9991}"
PF12222,LG+F+I+G4,0.0104,1.4867,,LG+F+I{0.0104}+G4{1.4867}
PF12248,LG+I+G4,0.0000,2.4838,,LG+I{0.0000}+G4{2.4838}
PF12274,JTT+R4,,,"(0.0656,0.0900) (0.1052,0.4097) (0.4173,0.8320) (0.4119,1.4659)","JTT+R4{0.0656,0.0900,0.1052,0.4097,0.4173,0.8320,0.4119,1.4659}"
PF12327,LG+I+R2,0.0463,,"(0.5867,0.4667) (0.3670,1.9790)","LG+I{0.0463}+R2{0.5867,0.4667,0.3670,1.9790}"
PF12352,LG+I+R2,0.0000,,"(0.1629,0.2908) (0.8371,1.1380)","LG+I{0.0000}+R2{0.1629,0.2908,0.8371,1.1380}"
PF12371,LG+I+G4,0.0541,2.5675,,LG+I{0.0541}+G4{2.5675}
PF12481,JTT+G4,,1.2764,,JTT+G4{1.2764}
PF12490,JTT+G4,,1.8194,,JTT+G4{1.8194}
PF12513,LG+I+R4,0.0000,,"(0.3345,0.2172) (0.1774,0.7259) (0.3418,1.3729) (0.1463,2.2503)","LG+I{0.0000}+R4{0.3345,0.2172,0.1774,0.7259,0.3418,1.3729,0.1463,2.2503}"
PF12617,LG+I+G4,0.0600,0.5604,,LG+I{0.0600}+G4{0.5604}
PF12627,LG+I+R4,0.0040,,"(0.2277,0.2787) (0.2629,0.6444) (0.2336,1.1291) (0.2718,1.8521)","LG+I{0.0040}+R4{0.2277,0.2787,0.2629,0.6444,0.2336,1.1291,0.2718,1.8521}"
PF12638,LG+I+G4,0.0264,1.1229,,LG+I{0.0264}+G4{1.1229}
PF12643,LG+I+G4,0.0000,2.9760,,LG+I{0.0000}+G4{2.9760}
PF12646,LG+I+G4,0.0000,1.3207,,LG+I{0.0000}+G4{1.3207}
PF12656,LG+I+R3,0.0183,,"(0.2281,0.1546) (0.5510,1.0142) (0.2027,2.0031)","LG+I{0.0183}+R3{0.2281,0.1546,0.5510,1.0142,0.2027,2.0031}"
PF12662,LG+I+R4,0.1162,,"(0.0601,0.0354) (0.1379,0.4601) (0.1123,0.7335) (0.5735,1.4856)","LG+I{0.1162}+R4{0.0601,0.0354,0.1379,0.4601,0.1123,0.7335,0.5735,1.4856}"
PF12678,LG+I+G4,0.0552,1.0388,,LG+I{0.0552}+G4{1.0388}
PF12680,LG+F+I+R4,0.0000,,"(0.0280,0.2611) (0.1979,0.6008) (0.3128,0.8992) (0.4613,1.2845)","LG+F+I{0.0000}+R4{0.0280,0.2611,0.1979,0.6008,0.3128,0.8992,0.4613,1.2845}"
PF12697,LG+F+I+R4,0.0000,,"(0.0171,0.0981) (0.1312,0.3634) (0.3686,0.7879) (0.4831,1.3666)","LG+F+I{0.0000}+R4{0.0171,0.0981,0.1312,0.3634,0.3686,0.7879,0.4831,1.3666}"
PF12701,LG+I+G4,0.0201,1.3684,,LG+I{0.0201}+G4{1.3684}
PF12706,LG+F+I+R4,0.0044,,"(0.0386,0.0806) (0.1267,0.3368) (0.3529,0.7097) (0.4774,1.4742)","LG+F+I{0.0044}+R4{0.0386,0.0806,0.1267,0.3368,0.3529,0.7097,0.4774,1.4742}"
PF12738,LG+I+R3,0.0196,,"(0.0985,0.1142) (0.3776,0.6197) (0.5042,1.4968)","LG+I{0.0196}+R3{0.0985,0.1142,0.3776,0.6197,0.5042,1.4968}"
PF12745,LG+I+R4,0.0000,,"(0.1503,0.1725) (0.3750,0.4843) (0.3179,1.0271) (0.1569,2.9705)","LG+I{0.0000}+R4{0.1503,0.1725,0.3750,0.4843,0.3179,1.0271,0.1569,2.9705}"
PF12752,JTT+I+R4,0.0041,,"(0.0879,0.0418) (0.1256,0.2718) (0.1591,0.5613) (0.6233,1.4004)","JTT+I{0.0041}+R4{0.0879,0.0418,0.1256,0.2718,0.1591,0.5613,0.6233,1.4004}"
PF12763,LG+I+G4,0.0083,1.6603,,LG+I{0.0083}+G4{1.6603}
PF12764,JTT+F+R2,,,"(0.1622,0.0109) (0.8378,1.1915)","JTT+F+R2{0.1622,0.0109,0.8378,1.1915}"
PF12776,LG+I+G4,0.0149,3.2948,,LG+I{0.0149}+G4{3.2948}
PF12812,LG+I+G4,0.0018,2.5106,,LG+I{0.0018}+G4{2.5106}
PF12819,JTT+F+I+G4,0.0140,1.3371,,JTT+F+I{0.0140}+G4{1.3371}
PF12824,LG+I+G4,0.0089,1.7290,,LG+I{0.0089}+G4{1.7290}
PF12838,LG+I+R4,0.0096,,"(0.0366,0.0220) (0.2169,0.4122) (0.2822,0.7594) (0.4547,1.5296)","LG+I{0.0096}+R4{0.0366,0.0220,0.2169,0.4122,0.2822,0.7594,0.4547,1.5296}"
PF12842,LG+I+G4,0.0064,1.7040,,LG+I{0.0064}+G4{1.7040}
PF12848,LG+I+G4,0.0000,2.2924,,LG+I{0.0000}+G4{2.2924}
PF12850,LG+I+R4,0.0134,,"(0.0603,0.0431) (0.0851,0.2862) (0.3816,0.6698) (0.4596,1.5610)","LG+I{0.0134}+R4{0.0603,0.0431,0.0851,0.2862,0.3816,0.6698,0.4596,1.5610}"
PF12861,JTT+G4,,0.5664,,JTT+G4{0.5664}
PF12871,JTT+F+G4,,1.8262,,JTT+F+G4{1.8262}
PF12872,LG+I+G4,0.0000,2.6646,,LG+I{0.0000}+G4{2.6646}
PF12874,LG+I+R4,0.0000,,"(0.1594,0.0019) (0.1209,0.4105) (0.2813,0.9099) (0.4384,1.5834)","LG+I{0.0000}+R4{0.1594,0.0019,0.1209,0.4105,0.2813,0.9099,0.4384,1.5834}"
PF12896,LG+F+I+G4,0.0046,3.0785,,LG+F+I{0.0046}+G4{3.0785}
PF12906,LG+I+G4,0.1493,2.0085,,LG+I{0.1493}+G4{2.0085}
PF12923,LG+I+R4,0.0000,,"(0.0582,0.0927) (0.3028,0.4298) (0.5097,1.2011) (0.1293,1.9518)","LG+I{0.0000}+R4{0.0582,0.0927,0.3028,0.4298,0.5097,1.2011,0.1293,1.9518}"
PF12928,LG+I+R4,0.0069,,"(0.0570,0.0445) (0.1892,0.2065) (0.3788,0.5438) (0.3681,2.0442)","LG+I{0.0069}+R4{0.0570,0.0445,0.1892,0.2065,0.3788,0.5438,0.3681,2.0442}"
PF12932,LG+I+G4,0.0115,1.9920,,LG+I{0.0115}+G4{1.9920}
PF12937,LG+F+I+R4,0.0142,,"(0.1326,0.2045) (0.1163,0.5427) (0.3008,0.8923) (0.4360,1.4708)","LG+F+I{0.0142}+R4{0.1326,0.2045,0.1163,0.5427,0.3008,0.8923,0.4360,1.4708}"
PF12971,LG+I+G4,0.0072,1.4379,,LG+I{0.0072}+G4{1.4379}
PF12972,LG+I+R4,0.0080,,"(0.1074,0.1127) (0.2651,0.4724) (0.2713,0.9813) (0.3482,1.7128)","LG+I{0.0080}+R4{0.1074,0.1127,0.2651,0.4724,0.2713,0.9813,0.3482,1.7128}"
PF13019,LG+F+I+G4,0.0001,1.8696,,LG+F+I{0.0001}+G4{1.8696}
PF13023,LG+I+G4,0.0277,1.7570,,LG+I{0.0277}+G4{1.7570}
PF13085,LG+I+G4,0.0313,1.8004,,LG+I{0.0313}+G4{1.8004}
PF13086,LG+I+R4,0.0155,,"(0.0825,0.0878) (0.1700,0.2839) (0.3595,0.8258) (0.3724,1.7387)","LG+I{0.0155}+R4{0.0825,0.0878,0.1700,0.2839,0.3595,0.8258,0.3724,1.7387}"
PF13087,LG+I+R4,0.0044,,"(0.0740,0.0373) (0.1747,0.2433) (0.1576,0.6337) (0.5893,1.4506)","LG+I{0.0044}+R4{0.0740,0.0373,0.1747,0.2433,0.1576,0.6337,0.5893,1.4506}"
PF13091,LG+I+R4,0.0000,,"(0.0638,0.0964) (0.1931,0.4416) (0.4016,0.8739) (0.3415,1.6326)","LG+I{0.0000}+R4{0.0638,0.0964,0.1931,0.4416,0.4016,0.8739,0.3415,1.6326}"
PF13177,LG+I+G4,0.0429,1.6223,,LG+I{0.0429}+G4{1.6223}
PF13180,LG+I+G4,0.0098,2.2272,,LG+I{0.0098}+G4{2.2272}
PF13191,LG+F+I+R4,0.0000,,"(0.0274,0.0864) (0.1431,0.3947) (0.3871,0.8075) (0.4424,1.4209)","LG+F+I{0.0000}+R4{0.0274,0.0864,0.1431,0.3947,0.3871,0.8075,0.4424,1.4209}"
PF13193,LG+I+R4,0.0000,,"(0.0638,0.1258) (0.3212,0.3770) (0.3578,0.9701) (0.2571,2.0369)","LG+I{0.0000}+R4{0.0638,0.1258,0.3212,0.3770,0.3578,0.9701,0.2571,2.0369}"
PF13202,LG+I+G4,0.0393,1.5115,,LG+I{0.0393}+G4{1.5115}
PF13225,LG+I+G4,0.0945,1.2416,,LG+I{0.0945}+G4{1.2416}
PF13234,LG+I+R4,0.0000,,"(0.0356,0.1866) (0.2416,0.4441) (0.3673,0.8627) (0.3554,1.6014)","LG+I{0.0000}+R4{0.0356,0.1866,0.2416,0.4441,0.3673,0.8627,0.3554,1.6014}"
PF13236,LG+I+R4,0.0000,,"(0.1229,0.1683) (0.2317,0.4636) (0.3601,0.9222) (0.2854,1.8916)","LG+I{0.0000}+R4{0.1229,0.1683,0.2317,0.4636,0.3601,0.9222,0.2854,1.8916}"
PF13237,LG+I+R3,0.0854,,"(0.0351,0.0861) (0.2591,0.6081) (0.6204,1.3530)","LG+I{0.0854}+R3{0.0351,0.0861,0.2591,0.6081,0.6204,1.3530}"
PF13238,LG+I+R4,0.0000,,"(0.0280,0.0393) (0.1393,0.3174) (0.3905,0.7492) (0.4423,1.4972)","LG+I{0.0000}+R4{0.0280,0.0393,0.1393,0.3174,0.3905,0.7492,0.4423,1.4972}"
PF13242,LG+I+R4,0.0159,,"(0.1812,0.2017) (0.2075,0.5546) (0.2594,1.0514) (0.3361,1.7129)","LG+I{0.0159}+R4{0.1812,0.2017,0.2075,0.5546,0.2594,1.0514,0.3361,1.7129}"
PF13259,JTT+F+I+R4,0.0131,,"(0.0938,0.0809) (0.2742,0.2941) (0.2174,0.7102) (0.4015,1.8863)","JTT+F+I{0.0131}+R4{0.0938,0.0809,0.2742,0.2941,0.2174,0.7102,0.4015,1.8863}"
PF13279,LG+I+G4,0.0000,2.6641,,LG+I{0.0000}+G4{2.6641}
PF13288,LG+I+R4,0.0000,,"(0.1073,0.0668) (0.2245,0.3324) (0.1995,0.8178) (0.4687,1.6111)","LG+I{0.0000}+R4{0.1073,0.0668,0.2245,0.3324,0.1995,0.8178,0.4687,1.6111}"
PF13297,LG+I+G4,0.0617,1.1081,,LG+I{0.0617}+G4{1.1081}
PF13302,LG+F+I+R4,0.0000,,"(0.0237,0.0643) (0.1028,0.2977) (0.2892,0.6772) (0.5843,1.3213)","LG+F+I{0.0000}+R4{0.0237,0.0643,0.1028,0.2977,0.2892,0.6772,0.5843,1.3213}"
PF13307,LG+I+R4,0.0147,,"(0.0421,0.0609) (0.1640,0.2758) (0.3119,0.6777) (0.4673,1.5853)","LG+I{0.0147}+R4{0.0421,0.0609,0.1640,0.2758,0.3119,0.6777,0.4673,1.5853}"
PF13320,LG+I+G4,0.0128,2.4106,,LG+I{0.0128}+G4{2.4106}
PF13324,JTT+R3,,,"(0.0539,0.0924) (0.3037,0.5366) (0.6424,1.2953)","JTT+R3{0.0539,0.0924,0.3037,0.5366,0.6424,1.2953}"
PF13344,LG+I+R4,0.0059,,"(0.0488,0.1201) (0.2182,0.4203) (0.3538,0.8188) (0.3733,1.6412)","LG+I{0.0059}+R4{0.0488,0.1201,0.2182,0.4203,0.3538,0.8188,0.3733,1.6412}"
PF13355,LG+F+I+R4,0.0019,,"(0.0583,0.0380) (0.2273,0.4151) (0.3430,0.9613) (0.3695,1.5526)","LG+F+I{0.0019}+R4{0.0583,0.0380,0.2273,0.4151,0.3430,0.9613,0.3695,1.5526}"
PF13359,LG+I+G4,0.0000,1.7814,,LG+I{0.0000}+G4{1.7814}
PF13361,LG+F+I+G4,0.0308,1.3957,,LG+F+I{0.0308}+G4{1.3957}
PF13365,LG+F+I+R4,0.0000,,"(0.0436,0.1085) (0.1135,0.3423) (0.2025,0.6626) (0.6405,1.2838)","LG+F+I{0.0000}+R4{0.0436,0.1085,0.1135,0.3423,0.2025,0.6626,0.6405,1.2838}"
PF13368,LG+I+R4,0.0233,,"(0.0244,0.1055) (0.1996,0.4201) (0.3257,0.8753) (0.4270,1.4720)","LG+I{0.0233}+R4{0.0244,0.1055,0.1996,0.4201,0.3257,0.8753,0.4270,1.4720}"
PF13370,LG+I+G4,0.0433,1.4498,,LG+I{0.0433}+G4{1.4498}
PF13378,LG+F+I+R4,0.0036,,"(0.0748,0.1099) (0.1830,0.4457) (0.3536,0.8155) (0.3851,1.6151)","LG+F+I{0.0036}+R4{0.0748,0.1099,0.1830,0.4457,0.3536,0.8155,0.3851,1.6151}"
PF13385,LG+F+I+R4,0.0000,,"(0.0956,0.2144) (0.1200,0.4811) (0.3913,0.8716) (0.3931,1.4772)","LG+F+I{0.0000}+R4{0.0956,0.2144,0.1200,0.4811,0.3913,0.8716,0.3931,1.4772}"
PF13393,LG+F+I+R4,0.0062,,"(0.0994,0.0873) (0.2488,0.3665) (0.4066,0.8577) (0.2390,2.3067)","LG+F+I{0.0062}+R4{0.0994,0.0873,0.2488,0.3665,0.4066,0.8577,0.2390,2.3067}"
PF13401,LG+I+R4,0.0000,,"(0.0446,0.0852) (0.1528,0.3805) (0.3136,0.7431) (0.4890,1.4418)","LG+I{0.0000}+R4{0.0446,0.0852,0.1528,0.3805,0.3136,0.7431,0.4890,1.4418}"
PF13405,LG+I+R4,0.0000,,"(0.0647,0.1244) (0.1530,0.5162) (0.2694,0.7750) (0.5129,1.3730)","LG+I{0.0000}+R4{0.0647,0.1244,0.1530,0.5162,0.2694,0.7750,0.5129,1.3730}"
PF13409,LG+F+I+R4,0.0070,,"(0.0208,0.1021) (0.1250,0.3251) (0.3291,0.7151) (0.5181,1.3933)","LG+F+I{0.0070}+R4{0.0208,0.1021,0.1250,0.3251,0.3291,0.7151,0.5181,1.3933}"
PF13410,LG+F+I+R4,0.0000,,"(0.0327,0.2351) (0.2061,0.4909) (0.3362,0.9091) (0.4250,1.3777)","LG+F+I{0.0000}+R4{0.0327,0.2351,0.2061,0.4909,0.3362,0.9091,0.4250,1.3777}"
PF13417,LG+I+R4,0.0000,,"(0.0585,0.0654) (0.1458,0.3633) (0.5000,0.8641) (0.2957,1.7288)","LG+I{0.0000}+R4{0.0585,0.0654,0.1458,0.3633,0.5000,0.8641,0.2957,1.7288}"
PF13426,LG+I+R4,0.0000,,"(0.0231,0.1048) (0.2153,0.4952) (0.4589,0.8817) (0.3028,1.6063)","LG+I{0.0000}+R4{0.0231,0.1048,0.2153,0.4952,0.4589,0.8817,0.3028,1.6063}"
PF13439,LG+F+I+R4,0.0030,,"(0.0804,0.1843) (0.1295,0.4119) (0.2324,0.7563) (0.5548,1.3629)","LG+F+I{0.0030}+R4{0.0804,0.1843,0.1295,0.4119,0.2324,0.7563,0.5548,1.3629}"
PF13442,LG+I+R4,0.0230,,"(0.0078,0.0411) (0.1753,0.4051) (0.3626,0.8529) (0.4313,1.4360)","LG+I{0.0230}+R4{0.0078,0.0411,0.1753,0.4051,0.3626,0.8529,0.4313,1.4360}"
PF13445,LG+I+R4,0.0000,,"(0.1089,0.0324) (0.1783,0.3504) (0.3598,0.9038) (0.3531,1.7244)","LG+I{0.0000}+R4{0.1089,0.0324,0.1783,0.3504,0.3598,0.9038,0.3531,1.7244}"
PF13450,LG+I+G4,0.0093,2.7494,,LG+I{0.0093}+G4{2.7494}
PF13456,LG+I+G4,0.0000,1.9587,,LG+I{0.0000}+G4{1.9587}
PF13460,LG+F+I+R4,0.0000,,"(0.1070,0.2013) (0.2150,0.4814) (0.3572,0.9964) (0.3207,1.6182)","LG+F+I{0.0000}+R4{0.1070,0.2013,0.2150,0.4814,0.3572,0.9964,0.3207,1.6182}"
PF13469,LG+F+I+R4,0.0031,,"(0.0445,0.1131) (0.1983,0.3764) (0.3351,0.8093) (0.4191,1.5488)","LG+F+I{0.0031}+R4{0.0445,0.1131,0.1983,0.3764,0.3351,0.8093,0.4191,1.5488}"
PF13472,LG+F+I+R4,0.0021,,"(0.0161,0.0279) (0.0986,0.3006) (0.2358,0.6754) (0.6474,1.2521)","LG+F+I{0.0021}+R4{0.0161,0.0279,0.0986,0.3006,0.2358,0.6754,0.6474,1.2521}"
PF13474,LG+I+G4,0.0077,3.2853,,LG+I{0.0077}+G4{3.2853}
PF13476,LG+F+I+R4,0.0000,,"(0.0555,0.1076) (0.1354,0.4018) (0.4178,0.7391) (0.3913,1.6123)","LG+F+I{0.0000}+R4{0.0555,0.1076,0.1354,0.4018,0.4178,0.7391,0.3913,1.6123}"
PF13481,LG+F+I+R3,0.0042,,"(0.0559,0.1280) (0.4388,0.5950) (0.5011,1.4603)","LG+F+I{0.0042}+R3{0.0559,0.1280,0.4388,0.5950,0.5011,1.4603}"
PF13483,LG+I+G4,0.0000,1.4952,,LG+I{0.0000}+G4{1.4952}
PF13489,LG+I+G4,0.0000,2.1025,,LG+I{0.0000}+G4{2.1025}
PF13499,LG+I+R4,0.0000,,"(0.0666,0.1930) (0.1862,0.4864) (0.2925,0.8847) (0.4547,1.4027)","LG+I{0.0000}+R4{0.0666,0.1930,0.1862,0.4864,0.2925,0.8847,0.4547,1.4027}"
PF13500,LG+I+G4,0.0024,2.2701,,LG+I{0.0024}+G4{2.2701}
PF13506,LG+F+I+G4,0.0194,1.9639,,LG+F+I{0.0194}+G4{1.9639}
PF13507,LG+I+R4,0.0043,,"(0.1041,0.0680) (0.3162,0.3458) (0.2557,0.8472) (0.3197,2.0860)","LG+I{0.0043}+R4{0.1041,0.0680,0.3162,0.3458,0.2557,0.8472,0.3197,2.0860}"
PF13508,LG+F+I+R4,0.0000,,"(0.0676,0.1870) (0.0965,0.4706) (0.4056,0.8492) (0.4303,1.3887)","LG+F+I{0.0000}+R4{0.0676,0.1870,0.0965,0.4706,0.4056,0.8492,0.4303,1.3887}"
PF13510,LG+I+G4,0.0000,1.6293,,LG+I{0.0000}+G4{1.6293}
