pfam_id,model,I,alpha,rates,alisim_model
PF13450,LG+I+G4,0.0093,2.7494,,LG+I{0.0093}+G4{2.7494}
PF13460,LG+F+I+R4,0.0000,,"(0.1070,0.2013) (0.2150,0.4814) (0.3572,0.9964) (0.3207,1.6182)","LG+F+I{0.0000}+R4{0.1070,0.2013,0.2150,0.4814,0.3572,0.9964,0.3207,1.6182}"
PF13465,LG+I+R4,0.0272,,"(0.0863,0.0566) (0.0668,0.2854) (0.3542,0.8598) (0.4656,1.4423)","LG+I{0.0272}+R4{0.0863,0.0566,0.0668,0.2854,0.3542,0.8598,0.4656,1.4423}"
PF13469,LG+F+I+R4,0.0031,,"(0.0445,0.1131) (0.1983,0.3764) (0.3351,0.8093) (0.4191,1.5488)","LG+F+I{0.0031}+R4{0.0445,0.1131,0.1983,0.3764,0.3351,0.8093,0.4191,1.5488}"
PF13472,LG+F+I+R4,0.0021,,"(0.0161,0.0279) (0.0986,0.3006) (0.2358,0.6754) (0.6474,1.2521)","LG+F+I{0.0021}+R4{0.0161,0.0279,0.0986,0.3006,0.2358,0.6754,0.6474,1.2521}"
PF13476,LG+F+I+R4,0.0000,,"(0.0555,0.1076) (0.1354,0.4018) (0.4178,0.7391) (0.3913,1.6123)","LG+F+I{0.0000}+R4{0.0555,0.1076,0.1354,0.4018,0.4178,0.7391,0.3913,1.6123}"
PF13481,LG+F+I+R3,0.0042,,"(0.0559,0.1280) (0.4388,0.5950) (0.5011,1.4603)","LG+F+I{0.0042}+R3{0.0559,0.1280,0.4388,0.5950,0.5011,1.4603}"
PF13489,LG+I+G4,0.0000,2.1025,,LG+I{0.0000}+G4{2.1025}
PF13499,LG+I+R4,0.0000,,"(0.0666,0.1930) (0.1862,0.4864) (0.2925,0.8847) (0.4547,1.4027)","LG+I{0.0000}+R4{0.0666,0.1930,0.1862,0.4864,0.2925,0.8847,0.4547,1.4027}"
PF13506,LG+F+I+G4,0.0194,1.9639,,LG+F+I{0.0194}+G4{1.9639}
PF13510,LG+I+G4,0.0000,1.6293,,LG+I{0.0000}+G4{1.6293}
PF13519,LG+I+R4,0.0000,,"(0.0320,0.0885) (0.1171,0.3712) (0.2903,0.7223) (0.5606,1.3271)","LG+I{0.0000}+R4{0.0320,0.0885,0.1171,0.3712,0.2903,0.7223,0.5606,1.3271}"
PF13522,LG+I+G4,0.0056,1.3389,,LG+I{0.0056}+G4{1.3389}
PF13532,LG+I+R4,0.0101,,"(0.0351,0.0613) (0.1097,0.2703) (0.3588,0.7292) (0.4863,1.4528)","LG+I{0.0101}+R4{0.0351,0.0613,0.1097,0.2703,0.3588,0.7292,0.4863,1.4528}"
PF13534,LG+I+R4,0.0300,,"(0.0318,0.0444) (0.5593,0.4776) (0.2724,1.1595) (0.1066,3.9007)","LG+I{0.0300}+R4{0.0318,0.0444,0.5593,0.4776,0.2724,1.1595,0.1066,3.9007}"
PF13537,LG+I+R4,0.0047,,"(0.1144,0.0605) (0.2886,0.3386) (0.2804,0.9282) (0.3120,2.0358)","LG+I{0.0047}+R4{0.1144,0.0605,0.2886,0.3386,0.2804,0.9282,0.3120,2.0358}"
PF13553,JTT+F+R4,,,"(0.1198,0.1419) (0.2296,0.4702) (0.4485,1.0488) (0.2021,2.0019)","JTT+F+R4{0.1198,0.1419,0.2296,0.4702,0.4485,1.0488,0.2021,2.0019}"
PF13558,LG+I+G4,0.0187,1.3099,,LG+I{0.0187}+G4{1.3099}
PF13561,LG+F+I+R4,0.0069,,"(0.1415,0.1535) (0.2486,0.4998) (0.2984,0.9886) (0.3045,1.8357)","LG+F+I{0.0069}+R4{0.1415,0.1535,0.2486,0.4998,0.2984,0.9886,0.3045,1.8357}"
PF13574,JTT+G4,,1.4605,,JTT+G4{1.4605}
PF13578,LG+F+I+R4,0.0087,,"(0.0266,0.0774) (0.1343,0.3202) (0.3839,0.7503) (0.4464,1.4937)","LG+F+I{0.0087}+R4{0.0266,0.0774,0.1343,0.3202,0.3839,0.7503,0.4464,1.4937}"
PF13589,LG+I+R3,0.0158,,"(0.0886,0.0862) (0.4750,0.5134) (0.4206,1.7796)","LG+I{0.0158}+R3{0.0886,0.0862,0.4750,0.5134,0.4206,1.7796}"
PF13593,LG+F+I+G4,0.0098,1.6556,,LG+F+I{0.0098}+G4{1.6556}
PF13602,LG+I+R4,0.0000,,"(0.0461,0.1132) (0.2068,0.4297) (0.3978,0.8913) (0.3494,1.5783)","LG+I{0.0000}+R4{0.0461,0.1132,0.2068,0.4297,0.3978,0.8913,0.3494,1.5783}"
PF13603,LG+I+G4,0.0128,0.9826,,LG+I{0.0128}+G4{0.9826}
PF13604,LG+F+I+R4,0.0183,,"(0.0699,0.1061) (0.2080,0.3481) (0.3729,0.8326) (0.3308,1.8428)","LG+F+I{0.0183}+R4{0.0699,0.1061,0.2080,0.3481,0.3729,0.8326,0.3308,1.8428}"
PF13616,LG+I+G4,0.0086,2.4073,,LG+I{0.0086}+G4{2.4073}
PF13620,LG+I+R4,0.0000,,"(0.0597,0.1841) (0.2235,0.5142) (0.3376,0.9444) (0.3791,1.4644)","LG+I{0.0000}+R4{0.0597,0.1841,0.2235,0.5142,0.3376,0.9444,0.3791,1.4644}"
PF13621,LG+I+R4,0.0000,,"(0.0289,0.0397) (0.1567,0.2921) (0.4487,0.7298) (0.3658,1.7105)","LG+I{0.0000}+R4{0.0289,0.0397,0.1567,0.2921,0.4487,0.7298,0.3658,1.7105}"
PF13622,LG+F+I+G4,0.0000,2.4171,,LG+F+I{0.0000}+G4{2.4171}
PF13625,LG+F+I+G4,0.0000,1.5576,,LG+F+I{0.0000}+G4{1.5576}
PF13638,LG+I+R4,0.0016,,"(0.0294,0.0276) (0.1457,0.2107) (0.2803,0.5715) (0.5430,1.4886)","LG+I{0.0016}+R4{0.0294,0.0276,0.1457,0.2107,0.2803,0.5715,0.5430,1.4886}"
PF13639,LG+I+R4,0.0063,,"(0.0664,0.0074) (0.0854,0.1667) (0.2706,0.7394) (0.5712,1.3747)","LG+I{0.0063}+R4{0.0664,0.0074,0.0854,0.1667,0.2706,0.7394,0.5712,1.3747}"
PF13640,LG+I+R4,0.0000,,"(0.0355,0.0197) (0.1248,0.1976) (0.4162,0.7113) (0.4235,1.6022)","LG+I{0.0000}+R4{0.0355,0.0197,0.1248,0.1976,0.4162,0.7113,0.4235,1.6022}"
PF13641,LG+F+I+G4,0.0000,4.7440,,LG+F+I{0.0000}+G4{4.7440}
PF13649,LG+I+R4,0.0115,,"(0.1460,0.2353) (0.3276,0.6149) (0.1923,1.0508) (0.3226,1.7423)","LG+I{0.0115}+R4{0.1460,0.2353,0.3276,0.6149,0.1923,1.0508,0.3226,1.7423}"
PF13656,LG+I+R4,0.0000,,"(0.0868,0.0865) (0.2357,0.4528) (0.3890,0.8600) (0.2885,1.9109)","LG+I{0.0000}+R4{0.0868,0.0865,0.2357,0.4528,0.3890,0.8600,0.2885,1.9109}"
PF13660,LG+I+R4,0.0166,,"(0.1002,0.0842) (0.2243,0.3912) (0.2215,0.8147) (0.4375,1.6535)","LG+I{0.0166}+R4{0.1002,0.0842,0.2243,0.3912,0.2215,0.8147,0.4375,1.6535}"
PF13661,LG+I+G4,0.1150,1.2635,,LG+I{0.1150}+G4{1.2635}
PF13671,LG+F+I+G4,0.0109,2.1077,,LG+F+I{0.0109}+G4{2.1077}
PF13676,LG+I+R4,0.0000,,"(0.0692,0.1782) (0.1862,0.4310) (0.2914,0.8751) (0.4532,1.4396)","LG+I{0.0000}+R4{0.0692,0.1782,0.1862,0.4310,0.2914,0.8751,0.4532,1.4396}"
PF13679,LG+I+R4,0.0330,,"(0.1188,0.0893) (0.2439,0.2516) (0.2820,0.7456) (0.3224,2.2265)","LG+I{0.0330}+R4{0.1188,0.0893,0.2439,0.2516,0.2820,0.7456,0.3224,2.2265}"
PF13691,LG+I+G4,0.0000,2.6031,,LG+I{0.0000}+G4{2.6031}
PF13695,JTT+R4,,,"(0.0886,0.0684) (0.2780,0.4549) (0.3051,0.9703) (0.3283,1.7404)","JTT+R4{0.0886,0.0684,0.2780,0.4549,0.3051,0.9703,0.3283,1.7404}"
PF13696,LG+I+G4,0.0528,0.6944,,LG+I{0.0528}+G4{0.6944}
PF13705,JTT+F+G4,,1.1623,,JTT+F+G4{1.1623}
PF13716,LG+I+G4,0.0000,4.4453,,LG+I{0.0000}+G4{4.4453}
PF13733,LG+I+G4,0.0417,0.8411,,LG+I{0.0417}+G4{0.8411}
PF13757,JTT+G4,,1.5115,,JTT+G4{1.5115}
PF13765,JTT+G4,,0.9870,,JTT+G4{0.9870}
PF13768,LG+I+G4,0.0005,4.1755,,LG+I{0.0005}+G4{4.1755}
PF13771,LG+I+R4,0.0232,,"(0.0662,0.0126) (0.1401,0.3289) (0.2778,0.7683) (0.4926,1.5013)","LG+I{0.0232}+R4{0.0662,0.0126,0.1401,0.3289,0.2778,0.7683,0.4926,1.5013}"
PF13774,LG+I+R4,0.0000,,"(0.0688,0.2341) (0.3639,0.5925) (0.2941,0.9671) (0.2731,1.7714)","LG+I{0.0000}+R4{0.0688,0.2341,0.3639,0.5925,0.2941,0.9671,0.2731,1.7714}"
PF13775,JTT+F+G4,,2.1513,,JTT+F+G4{2.1513}
PF13793,LG+I+G4,0.0065,1.1579,,LG+I{0.0065}+G4{1.1579}
PF13802,LG+F+I+R4,0.0000,,"(0.0355,0.0858) (0.1961,0.3175) (0.3008,0.6974) (0.4676,1.5504)","LG+F+I{0.0000}+R4{0.0355,0.0858,0.1961,0.3175,0.3008,0.6974,0.4676,1.5504}"
PF13820,JTT+G4,,1.2461,,JTT+G4{1.2461}
PF13821,LG+I+G4,0.0905,1.0938,,LG+I{0.0905}+G4{1.0938}
PF13832,LG+I+G4,0.0832,1.6737,,LG+I{0.0832}+G4{1.6737}
PF13833,LG+I+G4,0.0000,3.0529,,LG+I{0.0000}+G4{3.0529}
PF13836,JTT+G4,,3.1669,,JTT+G4{3.1669}
PF13837,LG+I+G4,0.0000,2.1944,,LG+I{0.0000}+G4{2.1944}
PF13840,LG+I+G4,0.0000,1.4517,,LG+I{0.0000}+G4{1.4517}
PF13843,LG+I+R3,0.0028,,"(0.1127,0.2991) (0.5813,0.7857) (0.3032,1.6805)","LG+I{0.0028}+R3{0.1127,0.2991,0.5813,0.7857,0.3032,1.6805}"
PF13846,JTT+G4,,0.8659,,JTT+G4{0.8659}
PF13847,LG+I+G4,0.0000,1.8263,,LG+I{0.0000}+G4{1.8263}
PF13848,LG+F+I+R3,0.0000,,"(0.0414,0.2507) (0.2816,0.6034) (0.6770,1.2108)","LG+F+I{0.0000}+R3{0.0414,0.2507,0.2816,0.6034,0.6770,1.2108}"
PF13850,LG+F+I+R4,0.0081,,"(0.1300,0.1974) (0.2386,0.5455) (0.4357,1.0987) (0.1877,1.9477)","LG+F+I{0.0081}+R4{0.1300,0.1974,0.2386,0.5455,0.4357,1.0987,0.1877,1.9477}"
PF13866,JTT+R2,,,"(0.6876,0.2847) (0.3124,2.5744)","JTT+R2{0.6876,0.2847,0.3124,2.5744}"
PF13869,LG+I+G4,0.0172,2.4537,,LG+I{0.0172}+G4{2.4537}
PF13871,LG+I+G4,0.0508,1.0042,,LG+I{0.0508}+G4{1.0042}
PF13872,LG+I+G4,0.0418,1.1437,,LG+I{0.0418}+G4{1.1437}
PF13873,LG+I+G4,0.0000,1.9659,,LG+I{0.0000}+G4{1.9659}
PF13874,LG+I+R4,0.0000,,"(0.0610,0.1321) (0.2902,0.5778) (0.3599,1.0140) (0.2889,1.5899)","LG+I{0.0000}+R4{0.0610,0.1321,0.2902,0.5778,0.3599,1.0140,0.2889,1.5899}"
PF13877,LG+I+R4,0.0000,,"(0.0370,0.1622) (0.3173,0.4649) (0.3152,0.9601) (0.3305,1.6454)","LG+I{0.0000}+R4{0.0370,0.1622,0.3173,0.4649,0.3152,0.9601,0.3305,1.6454}"
PF13878,LG+I+R4,0.0474,,"(0.0910,0.0684) (0.1122,0.3607) (0.2048,0.8143) (0.5447,1.4441)","LG+I{0.0474}+R4{0.0910,0.0684,0.1122,0.3607,0.2048,0.8143,0.5447,1.4441}"
PF13880,LG+I+G4,0.0109,1.5340,,LG+I{0.0109}+G4{1.5340}
PF13881,JTT+G4,,1.7168,,JTT+G4{1.7168}
PF13882,JTT+G4,,1.2740,,JTT+G4{1.2740}
PF13883,LG+I+G4,0.0111,1.8702,,LG+I{0.0111}+G4{1.8702}
PF13884,LG+I+R4,0.0000,,"(0.0574,0.0368) (0.1767,0.3856) (0.3483,0.8424) (0.4176,1.5237)","LG+I{0.0000}+R4{0.0574,0.0368,0.1767,0.3856,0.3483,0.8424,0.4176,1.5237}"
PF13886,LG+F+I+R4,0.0026,,"(0.0136,0.0749) (0.4061,0.5641) (0.4807,1.1247) (0.0970,2.3635)","LG+F+I{0.0026}+R4{0.0136,0.0749,0.4061,0.5641,0.4807,1.1247,0.0970,2.3635}"
PF13887,LG+I+G4,0.0042,1.0237,,LG+I{0.0042}+G4{1.0237}
PF13888,JTT+G4,,1.9657,,JTT+G4{1.9657}
PF13891,JTT+I+R3,0.0857,,"(0.0693,0.1005) (0.1347,0.5295) (0.7103,1.2976)","JTT+I{0.0857}+R3{0.0693,0.1005,0.1347,0.5295,0.7103,1.2976}"
PF13892,LG+I+R4,0.0000,,"(0.1312,0.0544) (0.3014,0.5025) (0.3403,1.0665) (0.2271,2.1070)","LG+I{0.0000}+R4{0.1312,0.0544,0.3014,0.5025,0.3403,1.0665,0.2271,2.1070}"
PF13893,JTT+G4,,1.1811,,JTT+G4{1.1811}
PF13894,LG+I+R4,0.0000,,"(0.1145,0.0131) (0.2028,0.4995) (0.2183,0.9927) (0.4644,1.4653)","LG+I{0.0000}+R4{0.1145,0.0131,0.2028,0.4995,0.2183,0.9927,0.4644,1.4653}"
PF13895,LG+I+G4,0.0069,2.9851,,LG+I{0.0069}+G4{2.9851}
PF13896,LG+I+G4,0.0141,1.1692,,LG+I{0.0141}+G4{1.1692}
PF13897,JTT+G4,,0.7910,,JTT+G4{0.7910}
PF13898,LG+I+G4,0.0136,1.6268,,LG+I{0.0136}+G4{1.6268}
PF13899,LG+I+G4,0.0000,4.9057,,LG+I{0.0000}+G4{4.9057}
PF13901,LG+I+R4,0.0513,,"(0.1012,0.1365) (0.1518,0.3993) (0.3426,0.8620) (0.3531,1.7850)","LG+I{0.0513}+R4{0.1012,0.1365,0.1518,0.3993,0.3426,0.8620,0.3531,1.7850}"
PF13902,LG+I+R4,0.0000,,"(0.0282,0.0589) (0.4126,0.4415) (0.3462,0.9331) (0.2130,2.3157)","LG+I{0.0000}+R4{0.0282,0.0589,0.4126,0.4415,0.3462,0.9331,0.2130,2.3157}"
PF13905,LG+I+G4,0.0000,3.4714,,LG+I{0.0000}+G4{3.4714}
PF13906,LG+F+I+G4,0.0071,1.3645,,LG+F+I{0.0071}+G4{1.3645}
PF13907,LG+I+R4,0.0085,,"(0.1043,0.1428) (0.3273,0.5020) (0.3498,1.1117) (0.2100,2.0560)","LG+I{0.0085}+R4{0.1043,0.1428,0.3273,0.5020,0.3498,1.1117,0.2100,2.0560}"
PF13908,JTT+I+G4,0.1205,1.9746,,JTT+I{0.1205}+G4{1.9746}
PF13909,LG+I,0.1414,,,LG+I{0.1414}
PF13910,LG+I+G4,0.0597,4.6136,,LG+I{0.0597}+G4{4.6136}
PF13911,LG+I+R4,0.0000,,"(0.0475,0.1296) (0.2508,0.4240) (0.4317,0.8962) (0.2700,1.8541)","LG+I{0.0000}+R4{0.0475,0.1296,0.2508,0.4240,0.4317,0.8962,0.2700,1.8541}"
PF13912,LG+I+G4,0.1033,0.6819,,LG+I{0.1033}+G4{0.6819}
PF13913,LG+I+G4,0.1551,1.1222,,LG+I{0.1551}+G4{1.1222}
PF13914,JTT+G4,,1.0740,,JTT+G4{1.0740}
PF13915,LG+I+G4,0.0000,0.8724,,LG+I{0.0000}+G4{0.8724}
PF13917,LG+I+G4,0.0762,1.7064,,LG+I{0.0762}+G4{1.7064}
PF13918,,,,,
PF13919,LG+I+G4,0.0044,2.1735,,LG+I{0.0044}+G4{2.1735}
PF13920,LG+I+R4,0.0294,,"(0.1215,0.0066) (0.0956,0.3596) (0.3488,0.8208) (0.4048,1.6763)","LG+I{0.0294}+R4{0.1215,0.0066,0.0956,0.3596,0.3488,0.8208,0.4048,1.6763}"
PF13921,LG+I+G4,0.0000,3.2626,,LG+I{0.0000}+G4{3.2626}
PF13922,JTT+G4,,0.8170,,JTT+G4{0.8170}
PF13923,LG+I+G4,0.1904,2.3688,,LG+I{0.1904}+G4{2.3688}
PF13925,LG+I+G4,0.0111,3.2262,,LG+I{0.0111}+G4{3.2262}
PF13927,LG+I+R4,0.0000,,"(0.0454,0.0418) (0.1311,0.3010) (0.3393,0.7454) (0.4842,1.4575)","LG+I{0.0000}+R4{0.0454,0.0418,0.1311,0.3010,0.3393,0.7454,0.4842,1.4575}"
PF13932,LG+I+G4,0.0000,0.7658,,LG+I{0.0000}+G4{0.7658}
PF13949,LG+I+R4,0.0000,,"(0.0810,0.1830) (0.2560,0.5291) (0.3702,0.9981) (0.2928,1.6400)","LG+I{0.0000}+R4{0.0810,0.1830,0.2560,0.5291,0.3702,0.9981,0.2928,1.6400}"
PF13959,LG+I+G4,0.0000,1.7869,,LG+I{0.0000}+G4{1.7869}
PF14031,LG+F+I+R4,0.0062,,"(0.1193,0.1067) (0.2088,0.3585) (0.2876,0.7845) (0.3781,1.8164)","LG+F+I{0.0062}+R4{0.1193,0.1067,0.2088,0.3585,0.2876,0.7845,0.3781,1.8164}"
PF14061,JTT+G4,,1.0348,,JTT+G4{1.0348}
PF14186,LG+I+R2,0.0305,,"(0.6534,0.5909) (0.3161,1.9420)","LG+I{0.0305}+R2{0.6534,0.5909,0.3161,1.9420}"
PF14204,LG+F+I+R4,0.0000,,"(0.0753,0.1389) (0.2045,0.3875) (0.3949,0.9389) (0.3253,1.6585)","LG+F+I{0.0000}+R4{0.0753,0.1389,0.2045,0.3875,0.3949,0.9389,0.3253,1.6585}"
PF14237,LG+I+R4,0.0000,,"(0.1364,0.1450) (0.2148,0.4823) (0.2920,0.9766) (0.3568,1.6576)","LG+I{0.0000}+R4{0.1364,0.1450,0.2148,0.4823,0.2920,0.9766,0.3568,1.6576}"
PF14260,LG+I+R4,0.0000,,"(0.0628,0.0058) (0.0716,0.2461) (0.3932,0.6963) (0.4724,1.4991)","LG+I{0.0000}+R4{0.0628,0.0058,0.0716,0.2461,0.3932,0.6963,0.4724,1.4991}"
PF14304,LG+F+I+G4,0.0639,2.1991,,LG+F+I{0.0639}+G4{2.1991}
PF14306,LG+I+G4,0.0197,1.4355,,LG+I{0.0197}+G4{1.4355}
PF14324,LG+F+I+R4,0.0000,,"(0.0921,0.1571) (0.2425,0.4739) (0.2595,0.9569) (0.4059,1.5332)","LG+F+I{0.0000}+R4{0.0921,0.1571,0.2425,0.4739,0.2595,0.9569,0.4059,1.5332}"
PF14336,LG+I+R4,0.0000,,"(0.0750,0.0880) (0.2199,0.3630) (0.3817,0.8452) (0.3233,1.8278)","LG+I{0.0000}+R4{0.0750,0.0880,0.2199,0.3630,0.3817,0.8452,0.3233,1.8278}"
PF14360,LG+F+I+R4,0.0000,,"(0.0934,0.0180) (0.1579,0.2643) (0.3055,0.6852) (0.4432,1.6860)","LG+F+I{0.0000}+R4{0.0934,0.0180,0.1579,0.2643,0.3055,0.6852,0.4432,1.6860}"
PF14374,LG+I+G4,0.0313,1.1179,,LG+I{0.0313}+G4{1.1179}
PF14381,JTT+I+G4,0.0491,1.6045,,JTT+I{0.0491}+G4{1.6045}
PF14382,LG+I+G4,0.0357,1.1808,,LG+I{0.0357}+G4{1.1808}
PF14396,JTT+G4,,1.1266,,JTT+G4{1.1266}
PF14413,LG+I+G4,0.0537,0.7924,,LG+I{0.0537}+G4{0.7924}
PF14429,LG+F+I+R4,0.0000,,"(0.0683,0.1492) (0.2620,0.4487) (0.3146,0.9059) (0.3551,1.6538)","LG+F+I{0.0000}+R4{0.0683,0.1492,0.2620,0.4487,0.3146,0.9059,0.3551,1.6538}"
PF14438,LG+I+G4,0.0193,3.2577,,LG+I{0.0193}+G4{3.2577}
PF14443,LG+I+G4,0.0140,1.3668,,LG+I{0.0140}+G4{1.3668}
PF14444,JTT+G4,,1.0200,,JTT+G4{1.0200}
PF14465,JTT+G4,,2.6624,,JTT+G4{2.6624}
PF14492,LG+I+G4,0.0000,1.8100,,LG+I{0.0000}+G4{1.8100}
PF14493,LG+I+R4,0.0000,,"(0.0697,0.1342) (0.1275,0.4047) (0.3595,0.7886) (0.4433,1.4788)","LG+I{0.0000}+R4{0.0697,0.1342,0.1275,0.4047,0.3595,0.7886,0.4433,1.4788}"
PF14497,LG+I+R4,0.0000,,"(0.0347,0.1642) (0.1788,0.4456) (0.4202,0.9047) (0.3663,1.4590)","LG+I{0.0000}+R4{0.0347,0.1642,0.1788,0.4456,0.4202,0.9047,0.3663,1.4590}"
PF14500,LG+I+R4,0.0158,,"(0.1344,0.2150) (0.3245,0.6204) (0.2771,1.0672) (0.2483,1.9097)","LG+I{0.0158}+R4{0.1344,0.2150,0.3245,0.6204,0.2771,1.0672,0.2483,1.9097}"
PF14513,JTT+G4,,0.7564,,JTT+G4{0.7564}
PF14520,LG+I+G4,0.0000,2.0960,,LG+I{0.0000}+G4{2.0960}
PF14521,LG+I+R3,0.0000,,"(0.1378,0.1252) (0.3478,0.6444) (0.5144,1.4747)","LG+I{0.0000}+R3{0.1378,0.1252,0.3478,0.6444,0.5144,1.4747}"
PF14523,LG+F+I+R4,0.0000,,"(0.0956,0.2628) (0.4132,0.5512) (0.2443,0.9970) (0.2469,2.0398)","LG+F+I{0.0000}+R4{0.0956,0.2628,0.4132,0.5512,0.2443,0.9970,0.2469,2.0398}"
PF14529,LG+F+I+R4,0.0003,,"(0.0480,0.0194) (0.2285,0.3227) (0.3996,0.9617) (0.3235,1.6724)","LG+F+I{0.0003}+R4{0.0480,0.0194,0.2285,0.3227,0.3996,0.9617,0.3235,1.6724}"
PF14538,LG+I+G4,0.0000,1.4962,,LG+I{0.0000}+G4{1.4962}
PF14542,LG+F+I+R4,0.0000,,"(0.1271,0.1632) (0.2751,0.4906) (0.3767,1.0378) (0.2210,2.0509)","LG+F+I{0.0000}+R4{0.1271,0.1632,0.2751,0.4906,0.3767,1.0378,0.2210,2.0509}"
PF14545,LG+I+G4,0.0000,3.0912,,LG+I{0.0000}+G4{3.0912}
PF14551,LG+I+G4,0.0000,1.9912,,LG+I{0.0000}+G4{1.9912}
PF14554,JTT+G4,,0.1764,,JTT+G4{0.1764}
PF14555,LG+I+R4,0.0000,,"(0.1002,0.1296) (0.3225,0.6607) (0.3729,1.0396) (0.2043,1.8902)","LG+I{0.0000}+R4{0.1002,0.1296,0.3225,0.6607,0.3729,1.0396,0.2043,1.8902}"
PF14560,LG+I+G4,0.0000,1.9813,,LG+I{0.0000}+G4{1.9813}
PF14565,,,,,
PF14566,LG+I+G4,0.0088,1.5874,,LG+I{0.0088}+G4{1.5874}
PF14570,LG+I+G4,0.0405,0.7990,,LG+I{0.0405}+G4{0.7990}
PF14572,LG+I+G4,0.1241,0.8536,,LG+I{0.1241}+G4{0.8536}
PF14575,JTT+R4,,,"(0.1051,0.0627) (0.1184,0.2742) (0.3155,0.8846) (0.4610,1.4790)","JTT+R4{0.1051,0.0627,0.1184,0.2742,0.3155,0.8846,0.4610,1.4790}"
PF14578,LG+I+G4,0.0004,1.2791,,LG+I{0.0004}+G4{1.2791}
PF14593,LG+I+G4,0.0010,1.2261,,LG+I{0.0010}+G4{1.2261}
PF14598,JTT+G4,,6.8210,,JTT+G4{6.8210}
PF14599,LG+I+G4,0.0951,1.3520,,LG+I{0.0951}+G4{1.3520}
PF14603,JTT+G4,,1.4312,,JTT+G4{1.4312}
PF14604,LG+I+G4,0.0080,2.5188,,LG+I{0.0080}+G4{2.5188}
PF14608,LG+I+G4,0.1538,2.7371,,LG+I{0.1538}+G4{2.7371}
PF14619,LG+I+G4,0.0397,1.5114,,LG+I{0.0397}+G4{1.5114}
PF14630,LG+F+I+R4,0.0037,,"(0.0981,0.1361) (0.2965,0.3931) (0.3335,0.9102) (0.2682,2.1126)","LG+F+I{0.0037}+R4{0.0981,0.1361,0.2965,0.3931,0.3335,0.9102,0.2682,2.1126}"
PF14633,LG+I+R4,0.0076,,"(0.1045,0.0923) (0.3643,0.4885) (0.4159,1.2784) (0.1077,2.6073)","LG+I{0.0076}+R4{0.1045,0.0923,0.3643,0.4885,0.4159,1.2784,0.1077,2.6073}"
PF14634,JTT+R4,,,"(0.1249,0.0199) (0.1242,0.4617) (0.3296,0.9380) (0.4213,1.4977)","JTT+R4{0.1249,0.0199,0.1242,0.4617,0.3296,0.9380,0.4213,1.4977}"
PF14635,LG+I,0.0362,,,LG+I{0.0362}
PF14639,LG+I,0.0268,,,LG+I{0.0268}
PF14641,LG+I+G4,0.0078,1.3315,,LG+I{0.0078}+G4{1.3315}
PF14651,LG+I,0.0000,,,LG+I{0.0000}
PF14658,JTT+G4,,2.4387,,JTT+G4{2.4387}
PF14663,LG+I+G4,0.0071,1.7701,,LG+I{0.0071}+G4{1.7701}
PF14664,LG+F+I+R4,0.0037,,"(0.0555,0.1492) (0.3021,0.4621) (0.3923,0.9110) (0.2463,2.0084)","LG+F+I{0.0037}+R4{0.0555,0.1492,0.3021,0.4621,0.3923,0.9110,0.2463,2.0084}"
PF14665,JTT+G4,,1.3558,,JTT+G4{1.3558}
PF14666,LG+I+G4,0.0000,1.9423,,LG+I{0.0000}+G4{1.9423}
PF14668,LG+I+G4,0.0121,1.8640,,LG+I{0.0121}+G4{1.8640}
PF14670,LG+I+R4,0.0000,,"(0.0986,0.0055) (0.0856,0.2799) (0.2604,0.6276) (0.5554,1.4622)","LG+I{0.0000}+R4{0.0986,0.0055,0.0856,0.2799,0.2604,0.6276,0.5554,1.4622}"
PF14671,LG+I+G4,0.0214,1.8493,,LG+I{0.0214}+G4{1.8493}
PF14681,LG+I+G4,0.0123,1.6881,,LG+I{0.0123}+G4{1.6881}
PF14691,LG+I+G4,0.0554,1.1684,,LG+I{0.0554}+G4{1.1684}
PF14697,LG+I+G4,0.1333,1.2320,,LG+I{0.1333}+G4{1.2320}
PF14698,LG+I+R4,0.0000,,"(0.1375,0.0732) (0.1933,0.3809) (0.2957,0.8651) (0.3735,1.7684)","LG+I{0.0000}+R4{0.1375,0.0732,0.1933,0.3809,0.2957,0.8651,0.3735,1.7684}"
PF14700,LG+I+R4,0.0069,,"(0.0328,0.0664) (0.1752,0.3277) (0.3696,0.7486) (0.4154,1.5976)","LG+I{0.0069}+R4{0.0328,0.0664,0.1752,0.3277,0.3696,0.7486,0.4154,1.5976}"
PF14701,LG+I+R4,0.0390,,"(0.1319,0.0785) (0.2328,0.3444) (0.2854,0.9112) (0.3109,2.0891)","LG+I{0.0390}+R4{0.1319,0.0785,0.2328,0.3444,0.2854,0.9112,0.3109,2.0891}"
PF14702,LG+I+R4,0.0103,,"(0.1042,0.1206) (0.2669,0.3651) (0.2952,0.9179) (0.3234,1.9140)","LG+I{0.0103}+R4{0.1042,0.1206,0.2669,0.3651,0.2952,0.9179,0.3234,1.9140}"
PF14703,LG+I+G4,0.0000,1.6762,,LG+I{0.0000}+G4{1.6762}
PF14705,LG+I+G4,0.0108,1.5196,,LG+I{0.0108}+G4{1.5196}
PF14707,LG+I+R4,0.0104,,"(0.0397,0.0742) (0.2088,0.3507) (0.4097,0.8203) (0.3314,1.7734)","LG+I{0.0104}+R4{0.0397,0.0742,0.2088,0.3507,0.4097,0.8203,0.3314,1.7734}"
