pfam_id,model,I,alpha,rates,alisim_model
PF07729,LG+F+I+R4,0.0000,,"(0.0564,0.1049) (0.1385,0.3622) (0.2564,0.7665) (0.5488,1.3619)","LG+F+I{0.0000}+R4{0.0564,0.1049,0.1385,0.3622,0.2564,0.7665,0.5488,1.3619}"
PF07730,LG+F+I+R4,0.0085,,"(0.0582,0.0532) (0.2747,0.3426) (0.3167,0.8380) (0.3418,1.8649)","LG+F+I{0.0085}+R4{0.0582,0.0532,0.2747,0.3426,0.3167,0.8380,0.3418,1.8649}"
PF07731,LG+I+R4,0.0050,,"(0.0751,0.1092) (0.1629,0.3902) (0.2895,0.7734) (0.4675,1.5066)","LG+I{0.0050}+R4{0.0751,0.1092,0.1629,0.3902,0.2895,0.7734,0.4675,1.5066}"
PF07732,LG+I+G4,0.0194,1.4852,,LG+I{0.0194}+G4{1.4852}
PF07733,LG+I+R4,0.0287,,"(0.1395,0.1426) (0.2353,0.4046) (0.2454,0.9198) (0.3509,1.8782)","LG+I{0.0287}+R4{0.1395,0.1426,0.2353,0.4046,0.2454,0.9198,0.3509,1.8782}"
PF07743,LG+I+R4,0.0000,,"(0.1228,0.1732) (0.2847,0.4702) (0.2842,0.9979) (0.3083,1.8206)","LG+I{0.0000}+R4{0.1228,0.1732,0.2847,0.4702,0.2842,0.9979,0.3083,1.8206}"
PF07748,LG+I+G4,0.0000,2.2355,,LG+I{0.0000}+G4{2.2355}
PF07804,LG+F+I+R4,0.0136,,"(0.0691,0.1124) (0.2309,0.4358) (0.3403,0.9230) (0.3460,1.6688)","LG+F+I{0.0136}+R4{0.0691,0.1124,0.2309,0.4358,0.3403,0.9230,0.3460,1.6688}"
PF07831,LG+I+G4,0.0357,1.9612,,LG+I{0.0357}+G4{1.9612}
PF07833,LG+I+G4,0.0000,1.6667,,LG+I{0.0000}+G4{1.6667}
PF07836,LG+I+G4,0.0522,1.2540,,LG+I{0.0522}+G4{1.2540}
PF07859,LG+F+I+R4,0.0000,,"(0.0322,0.0294) (0.2149,0.3689) (0.3666,0.8208) (0.3863,1.6020)","LG+F+I{0.0000}+R4{0.0322,0.0294,0.2149,0.3689,0.3666,0.8208,0.3863,1.6020}"
PF07881,LG+I+G4,0.0280,1.3160,,LG+I{0.0280}+G4{1.3160}
PF07882,LG+I+G4,0.1098,0.9222,,LG+I{0.1098}+G4{0.9222}
PF07883,LG+I+R4,0.0000,,"(0.0324,0.0477) (0.1004,0.3206) (0.4182,0.7948) (0.4490,1.4118)","LG+I{0.0000}+R4{0.0324,0.0477,0.1004,0.3206,0.4182,0.7948,0.4490,1.4118}"
PF07943,LG+F+I+G4,0.0000,3.8153,,LG+F+I{0.0000}+G4{3.8153}
PF07969,LG+F+I+R4,0.0033,,"(0.0289,0.1431) (0.1170,0.3892) (0.5427,0.8433) (0.3080,1.5993)","LG+F+I{0.0033}+R4{0.0289,0.1431,0.1170,0.3892,0.5427,0.8433,0.3080,1.5993}"
PF07972,LG+I+G4,0.0068,1.0159,,LG+I{0.0068}+G4{1.0159}
PF07973,LG+I+G4,0.0000,0.8255,,LG+I{0.0000}+G4{0.8255}
PF07977,LG+I+G4,0.0072,1.8266,,LG+I{0.0072}+G4{1.8266}
PF07992,LG+I+R4,0.0046,,"(0.0611,0.1372) (0.2185,0.4156) (0.3428,0.8861) (0.3730,1.6007)","LG+I{0.0046}+R4{0.0611,0.1372,0.2185,0.4156,0.3428,0.8861,0.3730,1.6007}"
PF08007,LG+I+G4,0.0706,2.3184,,LG+I{0.0706}+G4{2.3184}
PF08013,LG+F+I+G4,0.0966,0.9251,,LG+F+I{0.0966}+G4{0.9251}
PF08019,LG+F+I+R4,0.0000,,"(0.0466,0.0555) (0.2280,0.3988) (0.4400,0.9024) (0.2854,1.7848)","LG+F+I{0.0000}+R4{0.0466,0.0555,0.2280,0.3988,0.4400,0.9024,0.2854,1.7848}"
PF08021,LG+F+I+G4,0.0078,1.4771,,LG+F+I{0.0078}+G4{1.4771}
PF08029,LG+I+G4,0.0105,0.9231,,LG+I{0.0105}+G4{0.9231}
PF08032,LG+I+R4,0.0068,,"(0.1126,0.2442) (0.2664,0.6002) (0.5308,1.2071) (0.0834,2.0606)","LG+I{0.0068}+R4{0.1126,0.2442,0.2664,0.6002,0.5308,1.2071,0.0834,2.0606}"
PF08125,LG+I+G4,0.0210,2.2462,,LG+I{0.0210}+G4{2.2462}
PF08206,LG+I+G4,0.0157,2.1706,,LG+I{0.0157}+G4{2.1706}
PF08207,LG+I+G4,0.0000,2.7173,,LG+I{0.0000}+G4{2.7173}
PF08212,LG+I+G4,0.0073,1.8475,,LG+I{0.0073}+G4{1.8475}
PF08218,LG+I+G4,0.1102,1.2259,,LG+I{0.1102}+G4{1.2259}
PF08220,LG+I+G4,0.0680,3.1392,,LG+I{0.0680}+G4{3.1392}
PF08239,LG+I+G4,0.0000,2.4589,,LG+I{0.0000}+G4{2.4589}
PF08240,LG+I+R4,0.0000,,"(0.0743,0.0720) (0.1792,0.3900) (0.2852,0.8272) (0.4612,1.4934)","LG+I{0.0000}+R4{0.0743,0.0720,0.1792,0.3900,0.2852,0.8272,0.4612,1.4934}"
PF08241,LG+I+R4,0.0000,,"(0.1052,0.1870) (0.2438,0.4728) (0.2811,0.9316) (0.3698,1.6309)","LG+I{0.0000}+R4{0.1052,0.1870,0.2438,0.4728,0.2811,0.9316,0.3698,1.6309}"
PF08244,LG+F+I+R4,0.0096,,"(0.0423,0.1614) (0.2066,0.4000) (0.3709,0.8035) (0.3706,1.6527)","LG+F+I{0.0096}+R4{0.0423,0.1614,0.2066,0.4000,0.3709,0.8035,0.3706,1.6527}"
PF08245,LG+I+R4,0.0102,,"(0.0343,0.0359) (0.1870,0.2455) (0.3034,0.6768) (0.4651,1.6073)","LG+I{0.0102}+R4{0.0343,0.0359,0.1870,0.2455,0.3034,0.6768,0.4651,1.6073}"
PF08264,LG+I+G4,0.0000,2.8159,,LG+I{0.0000}+G4{2.8159}
PF08267,LG+F+I+R4,0.0215,,"(0.1206,0.0780) (0.2326,0.3981) (0.3322,0.9415) (0.2931,1.9966)","LG+F+I{0.0215}+R4{0.1206,0.0780,0.2326,0.3981,0.3322,0.9415,0.2931,1.9966}"
PF08272,LG+I+G4,0.0000,2.1073,,LG+I{0.0000}+G4{2.1073}
PF08274,LG+I+G4,0.0892,1.7256,,LG+I{0.0892}+G4{1.7256}
PF08275,LG+I+R4,0.0385,,"(0.1477,0.1609) (0.2031,0.4859) (0.2067,0.9324) (0.4040,1.6949)","LG+I{0.0385}+R4{0.1477,0.1609,0.2031,0.4859,0.2067,0.9324,0.4040,1.6949}"
PF08278,LG+F+I+G4,0.0000,3.5089,,LG+F+I{0.0000}+G4{3.5089}
PF08279,LG+I+R3,0.0000,,"(0.3531,0.3224) (0.2105,0.7794) (0.4364,1.6546)","LG+I{0.0000}+R3{0.3531,0.3224,0.2105,0.7794,0.4364,1.6546}"
PF08281,LG+I+G4,0.0000,2.1161,,LG+I{0.0000}+G4{2.1161}
PF08282,LG+F+I+R4,0.0114,,"(0.0571,0.0625) (0.1803,0.3136) (0.3991,0.7893) (0.3521,1.7746)","LG+F+I{0.0114}+R4{0.0571,0.0625,0.1803,0.3136,0.3991,0.7893,0.3521,1.7746}"
PF08298,LG+I+R2,0.0935,,"(0.7628,0.6696) (0.1438,3.4029)","LG+I{0.0935}+R2{0.7628,0.6696,0.1438,3.4029}"
PF08299,LG+I+R4,0.0000,,"(0.3530,0.2694) (0.2228,0.7653) (0.2175,1.2991) (0.2066,2.1865)","LG+I{0.0000}+R4{0.3530,0.2694,0.2228,0.7653,0.2175,1.2991,0.2066,2.1865}"
PF08323,LG+F+I+R4,0.0000,,"(0.0804,0.0973) (0.2023,0.3628) (0.3046,0.8134) (0.4127,1.6259)","LG+F+I{0.0000}+R4{0.0804,0.0973,0.2023,0.3628,0.3046,0.8134,0.4127,1.6259}"
PF08340,LG+I+R4,0.0739,,"(0.0922,0.0708) (0.2599,0.4269) (0.2057,0.8393) (0.3683,1.9276)","LG+I{0.0739}+R4{0.0922,0.0708,0.2599,0.4269,0.2057,0.8393,0.3683,1.9276}"
PF08345,LG+F+I+R4,0.0000,,"(0.1097,0.1664) (0.2634,0.5007) (0.2486,0.8895) (0.3783,1.6621)","LG+F+I{0.0000}+R4{0.1097,0.1664,0.2634,0.5007,0.2486,0.8895,0.3783,1.6621}"
PF08348,LG+I+G4,0.0217,1.5100,,LG+I{0.0217}+G4{1.5100}
PF08351,LG+I+R4,0.0124,,"(0.0473,0.0989) (0.3577,0.4437) (0.3928,0.9762) (0.1899,2.3868)","LG+I{0.0124}+R4{0.0473,0.0989,0.3577,0.4437,0.3928,0.9762,0.1899,2.3868}"
PF08361,LG+I+G4,0.0489,1.8889,,LG+I{0.0489}+G4{1.8889}
PF08362,LG+I+G4,0.0290,1.3888,,LG+I{0.0290}+G4{1.3888}
PF08436,LG+I+R4,0.0561,,"(0.2173,0.0722) (0.2117,0.3560) (0.1649,1.0481) (0.3500,2.1030)","LG+I{0.0561}+R4{0.2173,0.0722,0.2117,0.3560,0.1649,1.0481,0.3500,2.1030}"
PF08442,LG+I+G4,0.0901,1.7378,,LG+I{0.0901}+G4{1.7378}
PF08443,LG+I,0.0907,,,LG+I{0.0907}
PF08447,LG+I+R4,0.0000,,"(0.0684,0.1834) (0.2354,0.6016) (0.3662,0.9526) (0.3300,1.5061)","LG+I{0.0000}+R4{0.0684,0.1834,0.2354,0.6016,0.3662,0.9526,0.3300,1.5061}"
PF08448,LG+F+I+R3,0.0000,,"(0.0624,0.2096) (0.3636,0.6430) (0.5740,1.3120)","LG+F+I{0.0000}+R3{0.0624,0.2096,0.3636,0.6430,0.5740,1.3120}"
PF08459,LG+I+R4,0.0068,,"(0.0752,0.0613) (0.2000,0.2693) (0.3013,0.7248) (0.4167,1.7355)","LG+I{0.0068}+R4{0.0752,0.0613,0.2000,0.2693,0.3013,0.7248,0.4167,1.7355}"
PF08461,LG+I+G4,0.0011,2.0617,,LG+I{0.0011}+G4{2.0617}
PF08478,LG+I+G4,0.0000,2.5786,,LG+I{0.0000}+G4{2.5786}
PF08501,LG+I+R3,0.0285,,"(0.1223,0.0778) (0.2838,0.4273) (0.5653,1.5375)","LG+I{0.0285}+R3{0.1223,0.0778,0.2838,0.4273,0.5653,1.5375}"
PF08502,LG+I+G4,0.0111,1.5302,,LG+I{0.0111}+G4{1.5302}
PF08529,LG+I+R4,0.0000,,"(0.1353,0.2410) (0.2098,0.5028) (0.2690,0.9477) (0.3859,1.5730)","LG+I{0.0000}+R4{0.1353,0.2410,0.2098,0.5028,0.2690,0.9477,0.3859,1.5730}"
PF08534,LG+I+R4,0.0000,,"(0.0176,0.1068) (0.2841,0.4827) (0.3960,0.9145) (0.3023,1.6503)","LG+I{0.0000}+R4{0.0176,0.1068,0.2841,0.4827,0.3960,0.9145,0.3023,1.6503}"
PF08541,LG+I+G4,0.0000,1.4508,,LG+I{0.0000}+G4{1.4508}
PF08544,LG+I+R4,0.0000,,"(0.0570,0.1635) (0.2461,0.4982) (0.3250,0.8682) (0.3719,1.5755)","LG+I{0.0000}+R4{0.0570,0.1635,0.2461,0.4982,0.3250,0.8682,0.3719,1.5755}"
PF08545,LG+I+R4,0.0000,,"(0.1344,0.1601) (0.3960,0.5639) (0.2954,1.2550) (0.1742,2.2066)","LG+I{0.0000}+R4{0.1344,0.1601,0.3960,0.5639,0.2954,1.2550,0.1742,2.2066}"
PF08546,LG+I+R4,0.0000,,"(0.0475,0.0887) (0.2041,0.3977) (0.3025,0.7748) (0.4459,1.5256)","LG+I{0.0000}+R4{0.0475,0.0887,0.2041,0.3977,0.3025,0.7748,0.4459,1.5256}"
PF08666,LG+I+G4,0.0000,2.4780,,LG+I{0.0000}+G4{2.4780}
PF08669,LG+F+I+G4,0.0000,1.9376,,LG+F+I{0.0000}+G4{1.9376}
PF08676,LG+I+G4,0.0000,1.4135,,LG+I{0.0000}+G4{1.4135}
PF08719,LG+I+R4,0.0142,,"(0.0989,0.0699) (0.1863,0.3371) (0.2318,0.8510) (0.4688,1.5637)","LG+I{0.0142}+R4{0.0989,0.0699,0.1863,0.3371,0.2318,0.8510,0.4688,1.5637}"
PF08753,LG+I+R4,0.0000,,"(0.1609,0.2433) (0.3612,0.6690) (0.3210,1.1855) (0.1569,2.1582)","LG+I{0.0000}+R4{0.1609,0.2433,0.3612,0.6690,0.3210,1.1855,0.1569,2.1582}"
PF08755,LG+I+G4,0.0159,1.7151,,LG+I{0.0159}+G4{1.7151}
PF08765,LG+I+G4,0.0001,2.1364,,LG+I{0.0001}+G4{2.1364}
PF08786,LG+I+G4,0.0034,2.2576,,LG+I{0.0034}+G4{2.2576}
PF08798,LG+F+I+R4,0.0134,,"(0.0482,0.0991) (0.1730,0.3385) (0.3117,0.7413) (0.4537,1.5552)","LG+F+I{0.0134}+R4{0.0482,0.0991,0.1730,0.3385,0.3117,0.7413,0.4537,1.5552}"
PF08803,LG+I+G4,0.0120,1.5157,,LG+I{0.0120}+G4{1.5157}
PF08805,LG+F+I,0.0421,,,LG+F+I{0.0421}
PF08843,LG+F+I+R4,0.0062,,"(0.0284,0.0327) (0.1281,0.2814) (0.2392,0.6957) (0.5981,1.3319)","LG+F+I{0.0062}+R4{0.0284,0.0327,0.1281,0.2814,0.2392,0.6957,0.5981,1.3319}"
PF08873,LG+I+G4,0.0103,4.9073,,LG+I{0.0103}+G4{4.9073}
PF08891,LG+I+G4,0.0555,1.2025,,LG+I{0.0555}+G4{1.2025}
PF08918,LG+I+G4,0.0519,1.1059,,LG+I{0.0519}+G4{1.1059}
PF08943,LG+I+G4,0.1741,2.4597,,LG+I{0.1741}+G4{2.4597}
PF08956,JTT+G4,,1.0675,,JTT+G4{1.0675}
PF08965,LG+I,0.0574,,,LG+I{0.0574}
PF08971,LG+I,0.3629,,,LG+I{0.3629}
PF08974,LG+F+I+R4,0.0000,,"(0.0206,0.0421) (0.1979,0.3963) (0.4167,0.8141) (0.3648,1.5939)","LG+F+I{0.0000}+R4{0.0206,0.0421,0.1979,0.3963,0.4167,0.8141,0.3648,1.5939}"
PF08986,LG+I+G4,0.0000,2.8147,,LG+I{0.0000}+G4{2.8147}
PF09008,JTT+G4,,1.0673,,JTT+G4{1.0673}
PF09012,LG+I+G4,0.0432,3.1076,,LG+I{0.0432}+G4{3.1076}
PF09039,LG+I+G4,0.0066,2.7342,,LG+I{0.0066}+G4{2.7342}
PF09077,LG+I+G4,0.0520,2.8174,,LG+I{0.0520}+G4{2.8174}
PF09078,LG+I+R2,0.0167,,"(0.4585,0.3040) (0.5248,1.6398)","LG+I{0.0167}+R2{0.4585,0.3040,0.5248,1.6398}"
PF09106,LG+I+R4,0.0000,,"(0.0474,0.0411) (0.2239,0.4029) (0.2996,0.8052) (0.4290,1.5537)","LG+I{0.0000}+R4{0.0474,0.0411,0.2239,0.4029,0.2996,0.8052,0.4290,1.5537}"
PF09107,LG+I+G4,0.0216,1.4911,,LG+I{0.0216}+G4{1.4911}
PF09115,LG+I+G4,0.0000,1.5726,,LG+I{0.0000}+G4{1.5726}
PF09134,LG+I+G4,0.0051,2.7568,,LG+I{0.0051}+G4{2.7568}
PF09140,LG+I+G4,0.1236,1.0113,,LG+I{0.1236}+G4{1.0113}
PF09157,LG+I+G4,0.0278,1.6299,,LG+I{0.0278}+G4{1.6299}
PF09160,LG+F+I+G4,0.0188,2.0319,,LG+F+I{0.0188}+G4{2.0319}
PF09163,LG+F+I+G4,0.0000,1.7292,,LG+F+I{0.0000}+G4{1.7292}
PF09179,LG+F+I+G4,0.0000,3.0781,,LG+F+I{0.0000}+G4{3.0781}
PF09186,LG+I+G4,0.0000,2.6873,,LG+I{0.0000}+G4{2.6873}
PF09190,LG+I+G4,0.0146,1.1407,,LG+I{0.0146}+G4{1.1407}
PF09209,LG+F+I+G4,0.0000,4.0472,,LG+F+I{0.0000}+G4{4.0472}
PF09223,LG+F+I+G4,0.1145,1.2542,,LG+F+I{0.1145}+G4{1.2542}
PF09261,LG+I+G4,0.0085,1.0097,,LG+I{0.0085}+G4{1.0097}
PF09278,LG+F+I+R4,0.0000,,"(0.1110,0.1959) (0.2882,0.4705) (0.2975,1.0524) (0.3033,1.7459)","LG+F+I{0.0000}+R4{0.1110,0.1959,0.2882,0.4705,0.2975,1.0524,0.3033,1.7459}"
PF09285,LG+F+I+G4,0.0000,1.5376,,LG+F+I{0.0000}+G4{1.5376}
PF09290,LG+F+I+G4,0.0272,0.7467,,LG+F+I{0.0272}+G4{0.7467}
PF09297,LG+I+R3,0.0000,,"(0.1407,0.0822) (0.2766,0.5389) (0.5826,1.4406)","LG+I{0.0000}+R3{0.1407,0.0822,0.2766,0.5389,0.5826,1.4406}"
PF09299,LG+I+R4,0.0000,,"(0.0518,0.1591) (0.2189,0.4190) (0.3193,0.8977) (0.4099,1.4963)","LG+I{0.0000}+R4{0.0518,0.1591,0.2189,0.4190,0.3193,0.8977,0.4099,1.4963}"
PF09306,LG+I,0.3739,,,LG+I{0.3739}
PF09312,LG+I+G4,0.0427,2.2814,,LG+I{0.0427}+G4{2.2814}
PF09313,LG+I+G4,0.0078,1.5512,,LG+I{0.0078}+G4{1.5512}
PF09317,LG+F+I+R4,0.0032,,"(0.1614,0.1477) (0.2709,0.5443) (0.3355,1.0880) (0.2289,2.0257)","LG+F+I{0.0032}+R4{0.1614,0.1477,0.2709,0.5443,0.3355,1.0880,0.2289,2.0257}"
PF09330,LG+I+G4,0.0655,0.9733,,LG+I{0.0655}+G4{0.9733}
PF09335,LG+F+I+G4,0.0000,4.3982,,LG+F+I{0.0000}+G4{4.3982}
PF09339,LG+F+I+R3,0.0000,,"(0.3539,0.3969) (0.3238,0.8619) (0.3223,1.8011)","LG+F+I{0.0000}+R3{0.3539,0.3969,0.3238,0.8619,0.3223,1.8011}"
PF09350,LG+I+R4,0.0000,,"(0.1755,0.2170) (0.3600,0.6625) (0.2905,1.2163) (0.1740,2.1273)","LG+I{0.0000}+R4{0.1755,0.2170,0.3600,0.6625,0.2905,1.2163,0.1740,2.1273}"
PF09371,LG+I+G4,0.0409,0.8344,,LG+I{0.0409}+G4{0.8344}
PF09378,LG+F+I+G4,0.0000,3.2342,,LG+F+I{0.0000}+G4{3.2342}
PF09381,LG+I+G4,0.0672,3.2631,,LG+I{0.0672}+G4{3.2631}
PF09382,LG+I+G4,0.0000,2.0554,,LG+I{0.0000}+G4{2.0554}
PF09383,LG+I+R4,0.0000,,"(0.0400,0.1430) (0.3037,0.4725) (0.3973,0.9356) (0.2589,1.8503)","LG+I{0.0000}+R4{0.0400,0.1430,0.3037,0.4725,0.3973,0.9356,0.2589,1.8503}"
PF09397,LG+I+R4,0.0101,,"(0.0858,0.0352) (0.2908,0.3380) (0.2647,0.8567) (0.3485,1.9279)","LG+I{0.0101}+R4{0.0858,0.0352,0.2908,0.3380,0.2647,0.8567,0.3485,1.9279}"
PF09400,JTT+G4,,0.7318,,JTT+G4{0.7318}
PF09456,JTT+G4,,1.9484,,JTT+G4{1.9484}
PF09500,LG+I+G4,0.0561,2.0451,,LG+I{0.0561}+G4{2.0451}
PF09718,LG+F+I+G4,0.0000,3.9945,,LG+F+I{0.0000}+G4{3.9945}
PF09864,LG+I+R4,0.0000,,"(0.0443,0.0527) (0.1276,0.2738) (0.2435,0.6743) (0.5846,1.3660)","LG+I{0.0000}+R4{0.0443,0.0527,0.1276,0.2738,0.2435,0.6743,0.5846,1.3660}"
PF09984,LG+F+I+G4,0.0000,1.0569,,LG+F+I{0.0000}+G4{1.0569}
PF09992,LG+I+R4,0.0028,,"(0.0234,0.0580) (0.1692,0.3097) (0.2477,0.6503) (0.5569,1.4099)","LG+I{0.0028}+R4{0.0234,0.0580,0.1692,0.3097,0.2477,0.6503,0.5569,1.4099}"
PF10263,LG+I+G4,0.0189,1.0152,,LG+I{0.0189}+G4{1.0152}
PF10369,LG+I+G4,0.0000,1.6805,,LG+I{0.0000}+G4{1.6805}
PF10371,LG+I+G4,0.0452,0.9720,,LG+I{0.0452}+G4{0.9720}
PF10385,LG+I+R4,0.0000,,"(0.1230,0.0973) (0.1735,0.3294) (0.2879,0.7806) (0.4156,1.6991)","LG+I{0.0000}+R4{0.1230,0.0973,0.1735,0.3294,0.2879,0.7806,0.4156,1.6991}"
PF10410,LG+F+I+G4,0.0000,5.4674,,LG+F+I{0.0000}+G4{5.4674}
PF10411,LG+F+I+R4,0.0000,,"(0.1089,0.2548) (0.3534,0.6422) (0.3369,1.1121) (0.2008,1.8455)","LG+F+I{0.0000}+R4{0.1089,0.2548,0.3534,0.6422,0.3369,1.1121,0.2008,1.8455}"
PF10414,LG+F+I+G4,0.0171,2.1064,,LG+F+I{0.0171}+G4{2.1064}
PF10415,LG+I+R4,0.0186,,"(0.1733,0.1567) (0.3190,0.5270) (0.3128,1.3152) (0.1762,2.2317)","LG+I{0.0186}+R4{0.1733,0.1567,0.3190,0.5270,0.3128,1.3152,0.1762,2.2317}"
PF10417,LG+I+G4,0.0372,2.7200,,LG+I{0.0372}+G4{2.7200}
PF10423,LG+F+I+G4,0.0377,1.2205,,LG+F+I{0.0377}+G4{1.2205}
PF10431,LG+I+G4,0.0218,1.2851,,LG+I{0.0218}+G4{1.2851}
PF10437,LG+I+G4,0.0000,1.6722,,LG+I{0.0000}+G4{1.6722}
PF10458,LG+F+I+R2,0.0005,,"(0.3441,0.2741) (0.6555,1.3818)","LG+F+I{0.0005}+R2{0.3441,0.2741,0.6555,1.3818}"
PF10502,LG+I+G4,0.0098,1.2551,,LG+I{0.0098}+G4{1.2551}
PF10509,LG+I+G4,0.0000,0.8457,,LG+I{0.0000}+G4{0.8457}
PF10531,LG+I+G4,0.0161,2.3960,,LG+I{0.0161}+G4{2.3960}
PF10576,LG+I+R3,0.1495,,"(0.1484,0.0233) (0.3200,0.8355) (0.3821,1.9085)","LG+I{0.1495}+R3{0.1484,0.0233,0.3200,0.8355,0.3821,1.9085}"
PF10588,LG+I+R4,0.0154,,"(0.0923,0.0665) (0.3526,0.5937) (0.3085,0.9680) (0.2312,2.1015)","LG+I{0.0154}+R4{0.0923,0.0665,0.3526,0.5937,0.3085,0.9680,0.2312,2.1015}"
PF10589,LG+I+R4,0.0167,,"(0.0908,0.0879) (0.2778,0.4348) (0.2786,0.8727) (0.3361,1.8687)","LG+I{0.0167}+R4{0.0908,0.0879,0.2778,0.4348,0.2786,0.8727,0.3361,1.8687}"
PF10590,LG+I+G4,0.0000,0.6645,,LG+I{0.0000}+G4{0.6645}
PF10623,JTT+R2,,,"(0.2386,0.2483) (0.7614,1.2356)","JTT+R2{0.2386,0.2483,0.7614,1.2356}"
PF10662,LG+I+G4,0.0613,1.4822,,LG+I{0.0613}+G4{1.4822}
PF10721,JTT+F+G4,,2.5425,,JTT+F+G4{2.5425}
PF10722,LG+F+I+R4,0.0000,,"(0.0073,0.0101) (0.0494,0.3457) (0.4638,0.7706) (0.4794,1.3045)","LG+F+I{0.0000}+R4{0.0073,0.0101,0.0494,0.3457,0.4638,0.7706,0.4794,1.3045}"
PF10729,JTT+G4,,0.5108,,JTT+G4{0.5108}
PF10777,LG+I+G4,0.1027,2.2673,,LG+I{0.1027}+G4{2.2673}
PF10807,LG+I+G4,0.0069,2.0585,,LG+I{0.0069}+G4{2.0585}
PF11127,LG+F+I+R4,0.0110,,"(0.0514,0.0846) (0.1871,0.3581) (0.4660,0.8283) (0.2846,1.9072)","LG+F+I{0.0110}+R4{0.0514,0.0846,0.1871,0.3581,0.4660,0.8283,0.2846,1.9072}"
PF11412,LG+I+R3,0.0224,,"(0.1142,0.2630) (0.2751,0.6193) (0.5883,1.3593)","LG+I{0.0224}+R3{0.1142,0.2630,0.2751,0.6193,0.5883,1.3593}"
PF11471,LG+F+I,0.0921,,,LG+F+I{0.0921}
PF11563,LG+I+G4,0.0000,2.3125,,LG+I{0.0000}+G4{2.3125}
PF11575,LG+I+G4,0.2000,3.9212,,LG+I{0.2000}+G4{3.9212}
PF11604,LG+I+G4,0.0000,1.3282,,LG+I{0.0000}+G4{1.3282}
PF11622,JTT+G4,,8.9558,,JTT+G4{8.9558}
PF11638,LG+I+G4,0.0000,1.8378,,LG+I{0.0000}+G4{1.8378}
PF11663,LG+I+G4,0.0545,1.5625,,LG+I{0.0545}+G4{1.5625}
PF11726,LG+I+G4,0.0029,1.5288,,LG+I{0.0029}+G4{1.5288}
PF11734,LG+I+G4,0.0116,1.6746,,LG+I{0.0116}+G4{1.6746}
PF11762,LG+I+G4,0.0625,0.9763,,LG+I{0.0625}+G4{0.9763}
PF11799,LG+I+R4,0.0000,,"(0.0719,0.2373) (0.2398,0.4799) (0.3134,0.9547) (0.3748,1.5170)","LG+I{0.0000}+R4{0.0719,0.2373,0.2398,0.4799,0.3134,0.9547,0.3748,1.5170}"
PF11806,LG+F+I+G4,0.0495,1.6381,,LG+F+I{0.0495}+G4{1.6381}
PF11870,LG+I+G4,0.0109,2.0146,,LG+I{0.0109}+G4{2.0146}
PF11924,LG+F+I+G4,0.0560,2.9169,,LG+F+I{0.0560}+G4{2.9169}
PF11940,LG+I+R4,0.0174,,"(0.1265,0.1010) (0.2586,0.5218) (0.4004,1.2009) (0.1972,1.8839)","LG+I{0.0174}+R4{0.1265,0.1010,0.2586,0.5218,0.4004,1.2009,0.1972,1.8839}"
PF11941,LG+F+I+R4,0.0000,,"(0.0112,0.0396) (0.2398,0.4754) (0.3403,0.8694) (0.4087,1.4429)","LG+F+I{0.0000}+R4{0.0112,0.0396,0.2398,0.4754,0.3403,0.8694,0.4087,1.4429}"
PF11967,LG+I+R4,0.0000,,"(0.0892,0.2036) (0.1821,0.5215) (0.4110,0.9301) (0.3177,1.5883)","LG+I{0.0000}+R4{0.0892,0.2036,0.1821,0.5215,0.4110,0.9301,0.3177,1.5883}"
PF11974,LG+I+G4,0.0065,2.3447,,LG+I{0.0065}+G4{2.3447}
PF11975,LG+I+R4,0.0100,,"(0.1329,0.2120) (0.2825,0.5302) (0.2525,1.0082) (0.3221,1.7620)","LG+I{0.0100}+R4{0.1329,0.2120,0.2825,0.5302,0.2525,1.0082,0.3221,1.7620}"
PF11987,LG+I+R4,0.0000,,"(0.0882,0.0902) (0.2704,0.4558) (0.3107,0.9085) (0.3307,1.7735)","LG+I{0.0000}+R4{0.0882,0.0902,0.2704,0.4558,0.3107,0.9085,0.3307,1.7735}"
PF12002,LG+I+G4,0.0213,1.1129,,LG+I{0.0213}+G4{1.1129}
PF12019,LG+F+I+R4,0.0000,,"(0.0180,0.0774) (0.1050,0.3657) (0.3296,0.6956) (0.5474,1.3353)","LG+F+I{0.0000}+R4{0.0180,0.0774,0.1050,0.3657,0.3296,0.6956,0.5474,1.3353}"
PF12111,JTT+I+G4,0.1607,3.2417,,JTT+I{0.1607}+G4{3.2417}
PF12122,LG+I+G4,0.0230,1.3129,,LG+I{0.0230}+G4{1.3129}
PF12137,LG+F+I+G4,0.0119,1.3593,,LG+F+I{0.0119}+G4{1.3593}
PF12146,LG+I+R4,0.0078,,"(0.0440,0.0828) (0.1822,0.3827) (0.4241,0.8716) (0.3419,1.6292)","LG+I{0.0078}+R4{0.0440,0.0828,0.1822,0.3827,0.4241,0.8716,0.3419,1.6292}"
PF12161,LG+I+G4,0.0000,1.9065,,LG+I{0.0000}+G4{1.9065}
PF12167,LG+I+G4,0.0002,1.2920,,LG+I{0.0002}+G4{1.2920}
PF12320,LG+F+I+G4,0.0000,2.3652,,LG+F+I{0.0000}+G4{2.3652}
PF12327,LG+I+R2,0.0463,,"(0.5867,0.4667) (0.3670,1.9790)","LG+I{0.0463}+R2{0.5867,0.4667,0.3670,1.9790}"
