pfam_id,model,I,alpha,rates,alisim_model
PF22742,LG+F+I+G4,0.0272,1.1978,,LG+F+I{0.0272}+G4{1.1978}
PF22763,LG+I+G4,0.0000,1.0420,,LG+I{0.0000}+G4{1.0420}
PF22769,LG+I+R4,0.0000,,"(0.0741,0.1282) (0.3974,0.4801) (0.2360,0.9376) (0.2925,1.9776)","LG+I{0.0000}+R4{0.0741,0.1282,0.3974,0.4801,0.2360,0.9376,0.2925,1.9776}"
PF22798,LG+F+I+G4,0.0377,1.4893,,LG+F+I{0.0377}+G4{1.4893}
PF22862,LG+I,0.0644,,,LG+I{0.0644}
PF22919,LG+I+G4,0.0038,1.3337,,LG+I{0.0038}+G4{1.3337}
PF22920,LG+I+R4,0.0053,,"(0.0560,0.1128) (0.2340,0.3921) (0.2923,0.8479) (0.4124,1.5861)","LG+I{0.0053}+R4{0.0560,0.1128,0.2340,0.3921,0.2923,0.8479,0.4124,1.5861}"
PF22982,LG+I+R4,0.0190,,"(0.1330,0.1117) (0.2677,0.4672) (0.2159,0.8906) (0.3644,1.8324)","LG+I{0.0190}+R4{0.1330,0.1117,0.2677,0.4672,0.2159,0.8906,0.3644,1.8324}"
PF23189,LG+I+G4,0.0177,1.2393,,LG+I{0.0177}+G4{1.2393}
PF23336,LG+F+I+G4,0.0000,1.0305,,LG+F+I{0.0000}+G4{1.0305}
PF23374,LG+F+I+G4,0.0000,1.9150,,LG+F+I{0.0000}+G4{1.9150}
PF23375,LG+F+I+R3,0.0000,,"(0.1173,0.0840) (0.6412,0.7540) (0.2415,2.0981)","LG+F+I{0.0000}+R3{0.1173,0.0840,0.6412,0.7540,0.2415,2.0981}"
PF23379,LG+F+I+G4,0.0047,4.8122,,LG+F+I{0.0047}+G4{4.8122}
PF23418,LG+F+I+G4,0.0467,1.4721,,LG+F+I{0.0467}+G4{1.4721}
PF23420,LG+F+I+R4,0.0397,,"(0.1216,0.0683) (0.2735,0.4274) (0.2185,0.9531) (0.3467,1.9227)","LG+F+I{0.0397}+R4{0.1216,0.0683,0.2735,0.4274,0.2185,0.9531,0.3467,1.9227}"
PF23428,LG+F+I+G4,0.0214,1.7449,,LG+F+I{0.0214}+G4{1.7449}
PF23433,LG+F+I+G4,0.1137,0.8133,,LG+F+I{0.1137}+G4{0.8133}
PF23437,LG+F+I+G4,0.0314,1.1072,,LG+F+I{0.0314}+G4{1.1072}
PF23438,LG+I+G4,0.0027,0.9341,,LG+I{0.0027}+G4{0.9341}
PF23439,LG+F+I+R4,0.0000,,"(0.1355,0.0757) (0.3130,0.4943) (0.3110,1.0826) (0.2405,2.0721)","LG+F+I{0.0000}+R4{0.1355,0.0757,0.3130,0.4943,0.3110,1.0826,0.2405,2.0721}"
PF23445,LG+I,0.1317,,,LG+I{0.1317}
PF23447,LG+I+G4,0.1951,0.7636,,LG+I{0.1951}+G4{0.7636}
PF23451,LG+I+G4,0.0740,1.1831,,LG+I{0.0740}+G4{1.1831}
PF23455,LG+I+G4,0.0889,1.0010,,LG+I{0.0889}+G4{1.0010}
PF23458,LG+I+G4,0.0682,1.6148,,LG+I{0.0682}+G4{1.6148}
PF23470,,,,,
PF23493,LG+F+I+R3,0.0174,,"(0.0924,0.1516) (0.4511,0.6970) (0.4391,1.5295)","LG+F+I{0.0174}+R3{0.0924,0.1516,0.4511,0.6970,0.4391,1.5295}"
PF23562,LG+I+R4,0.0000,,"(0.1437,0.1379) (0.2747,0.4749) (0.3151,1.0148) (0.2665,1.9885)","LG+I{0.0000}+R4{0.1437,0.1379,0.2747,0.4749,0.3151,1.0148,0.2665,1.9885}"
PF23600,LG+F+I+G4,0.0113,1.6959,,LG+F+I{0.0113}+G4{1.6959}
PF23601,LG+I+G4,0.1628,1.1183,,LG+I{0.1628}+G4{1.1183}
PF23613,LG+I+G4,0.0101,1.4732,,LG+I{0.0101}+G4{1.4732}
PF23783,LG+I+G4,0.1221,0.9433,,LG+I{0.1221}+G4{0.9433}
PF23921,LG+F+I+R4,0.0062,,"(0.0539,0.0819) (0.1837,0.3948) (0.3440,0.8188) (0.4122,1.5560)","LG+F+I{0.0062}+R4{0.0539,0.0819,0.1837,0.3948,0.3440,0.8188,0.4122,1.5560}"
PF23951,LG+F+I+R4,0.0000,,"(0.1404,0.2272) (0.2587,0.5958) (0.3102,1.0416) (0.2907,1.6887)","LG+F+I{0.0000}+R4{0.1404,0.2272,0.2587,0.5958,0.3102,1.0416,0.2907,1.6887}"
PF23985,LG+F+I+R3,0.0030,,"(0.0669,0.1214) (0.3773,0.6267) (0.5528,1.3665)","LG+F+I{0.0030}+R3{0.0669,0.1214,0.3773,0.6267,0.5528,1.3665}"
PF23989,,,,,
PF23990,LG+F+I+G4,0.0683,1.9091,,LG+F+I{0.0683}+G4{1.9091}
PF23993,LG+F+I+G4,0.0000,2.2275,,LG+F+I{0.0000}+G4{2.2275}
PF23994,LG+F+I+G4,0.0268,1.9517,,LG+F+I{0.0268}+G4{1.9517}
PF23995,LG+F+I+G4,0.0361,1.8827,,LG+F+I{0.0361}+G4{1.8827}
PF23996,LG+F+I+G4,0.0797,1.2042,,LG+F+I{0.0797}+G4{1.2042}
PF23997,LG+F+I+G4,0.0753,0.8741,,LG+F+I{0.0753}+G4{0.8741}
PF24003,LG+F+I+G4,0.0976,1.0568,,LG+F+I{0.0976}+G4{1.0568}
PF24007,LG+F+I+G4,0.1229,0.9796,,LG+F+I{0.1229}+G4{0.9796}
PF24008,LG+F+I+R4,0.0000,,"(0.1215,0.1321) (0.1876,0.4742) (0.3510,0.9601) (0.3399,1.6418)","LG+F+I{0.0000}+R4{0.1215,0.1321,0.1876,0.4742,0.3510,0.9601,0.3399,1.6418}"
PF24034,LG+I+G4,0.0594,1.1056,,LG+I{0.0594}+G4{1.1056}
PF24035,LG+F+I+R4,0.0000,,"(0.0806,0.1112) (0.2778,0.4518) (0.3801,1.0230) (0.2615,1.8232)","LG+F+I{0.0000}+R4{0.0806,0.1112,0.2778,0.4518,0.3801,1.0230,0.2615,1.8232}"
PF24036,LG+F+I+R4,0.0092,,"(0.0712,0.1146) (0.2100,0.4340) (0.3189,0.8669) (0.3908,1.5976)","LG+F+I{0.0092}+R4{0.0712,0.1146,0.2100,0.4340,0.3189,0.8669,0.3908,1.5976}"
PF24038,LG+F+I+G4,0.0228,1.4873,,LG+F+I{0.0228}+G4{1.4873}
PF24039,LG+F+I+R4,0.0024,,"(0.0440,0.0792) (0.2303,0.4217) (0.3320,0.8418) (0.3913,1.5841)","LG+F+I{0.0024}+R4{0.0440,0.0792,0.2303,0.4217,0.3320,0.8418,0.3913,1.5841}"
PF24041,LG+F+I+R4,0.0276,,"(0.1174,0.1162) (0.1928,0.4356) (0.3793,0.9674) (0.2830,1.8920)","LG+F+I{0.0276}+R4{0.1174,0.1162,0.1928,0.4356,0.3793,0.9674,0.2830,1.8920}"
PF24042,LG+F+I+R4,0.0202,,"(0.0774,0.2018) (0.2999,0.5760) (0.3397,0.9786) (0.2627,1.8240)","LG+F+I{0.0202}+R4{0.0774,0.2018,0.2999,0.5760,0.3397,0.9786,0.2627,1.8240}"
PF24102,LG+I+R4,0.0312,,"(0.0323,0.0229) (0.1940,0.3158) (0.2892,0.8179) (0.4534,1.5473)","LG+I{0.0312}+R4{0.0323,0.0229,0.1940,0.3158,0.2892,0.8179,0.4534,1.5473}"
PF24107,LG+I+G4,0.0597,1.5317,,LG+I{0.0597}+G4{1.5317}
PF24115,LG+I+G4,0.0872,2.7074,,LG+I{0.0872}+G4{2.7074}
PF24155,LG+F+I+G4,0.0903,2.3948,,LG+F+I{0.0903}+G4{2.3948}
PF24156,LG+F+I+G4,0.0070,1.5571,,LG+F+I{0.0070}+G4{1.5571}
PF24157,LG+F+I+G4,0.0281,1.4158,,LG+F+I{0.0281}+G4{1.4158}
PF24158,LG+F+I+G4,0.0237,0.9611,,LG+F+I{0.0237}+G4{0.9611}
PF24166,JTT+I+G4,0.2332,3.7717,,JTT+I{0.2332}+G4{3.7717}
PF24217,LG+F+I+G4,0.0203,2.0140,,LG+F+I{0.0203}+G4{2.0140}
PF24218,LG+I+G4,0.0051,1.8328,,LG+I{0.0051}+G4{1.8328}
PF24252,JTT+G4,,2.3317,,JTT+G4{2.3317}
PF24266,LG+F+I+G4,0.0657,1.2005,,LG+F+I{0.0657}+G4{1.2005}
PF24267,LG+F+I+G4,0.0514,3.7850,,LG+F+I{0.0514}+G4{3.7850}
PF24270,LG+F+I+G4,0.0637,1.6811,,LG+F+I{0.0637}+G4{1.6811}
PF24271,JTT+I+G4,0.0980,2.2749,,JTT+I{0.0980}+G4{2.2749}
PF24273,LG+I+G4,0.1316,1.7249,,LG+I{0.1316}+G4{1.7249}
PF24277,LG+F+I+G4,0.0118,1.7051,,LG+F+I{0.0118}+G4{1.7051}
PF24278,LG+F+I+G4,0.0060,2.7478,,LG+F+I{0.0060}+G4{2.7478}
PF24279,LG+F+I+G4,0.0633,0.9572,,LG+F+I{0.0633}+G4{0.9572}
PF24280,LG+F+I+G4,0.0322,1.5972,,LG+F+I{0.0322}+G4{1.5972}
PF24281,LG+F+I+R4,0.0042,,"(0.1251,0.2217) (0.4820,0.7199) (0.3316,1.4452) (0.0570,2.5608)","LG+F+I{0.0042}+R4{0.1251,0.2217,0.4820,0.7199,0.3316,1.4452,0.0570,2.5608}"
PF24318,LG+F+I+G4,0.0000,2.4062,,LG+F+I{0.0000}+G4{2.4062}
PF24348,LG+I+G4,0.0002,1.3800,,LG+I{0.0002}+G4{1.3800}
PF24349,LG+F+I+G4,0.0174,1.1848,,LG+F+I{0.0174}+G4{1.1848}
PF24351,LG+F+I+G4,0.0000,1.1961,,LG+F+I{0.0000}+G4{1.1961}
PF24353,LG+F+I+G4,0.0218,1.5948,,LG+F+I{0.0218}+G4{1.5948}
PF24371,LG+F+I+G4,0.0497,1.1779,,LG+F+I{0.0497}+G4{1.1779}
PF24420,JTT+F+I+G4,0.0154,1.2877,,JTT+F+I{0.0154}+G4{1.2877}
PF24422,LG+F+I+G4,0.0585,1.1628,,LG+F+I{0.0585}+G4{1.1628}
PF24458,JTT+R4,,,"(0.1488,0.0273) (0.0812,0.3365) (0.4610,0.8756) (0.3090,1.8284)","JTT+R4{0.1488,0.0273,0.0812,0.3365,0.4610,0.8756,0.3090,1.8284}"
PF24460,LG+I+G4,0.1667,1.8787,,LG+I{0.1667}+G4{1.8787}
PF24463,JTT+R4,,,"(0.2175,0.0271) (0.2254,0.6611) (0.2406,1.1500) (0.3164,1.7961)","JTT+R4{0.2175,0.0271,0.2254,0.6611,0.2406,1.1500,0.3164,1.7961}"
PF24755,LG+I+G4,0.0179,1.2620,,LG+I{0.0179}+G4{1.2620}
PF24827,LG+I+R4,0.0000,,"(0.0505,0.0223) (0.1466,0.3385) (0.5598,0.8947) (0.2431,1.8445)","LG+I{0.0000}+R4{0.0505,0.0223,0.1466,0.3385,0.5598,0.8947,0.2431,1.8445}"
PF24844,LG+I+G4,0.0446,1.0856,,LG+I{0.0446}+G4{1.0856}
PF24846,LG+I+G4,0.0998,1.1371,,LG+I{0.0998}+G4{1.1371}
PF24872,LG+I+G4,0.0000,1.5197,,LG+I{0.0000}+G4{1.5197}
PF24873,LG+I+G4,0.0000,2.7018,,LG+I{0.0000}+G4{2.7018}
PF24877,LG+I+R4,0.0299,,"(0.1253,0.0583) (0.2550,0.3143) (0.2284,0.7805) (0.3613,2.0321)","LG+I{0.0299}+R4{0.1253,0.0583,0.2550,0.3143,0.2284,0.7805,0.3613,2.0321}"
PF24989,LG+F+I+G4,0.1701,0.6711,,LG+F+I{0.1701}+G4{0.6711}
PF25133,LG+I+G4,0.0285,2.6802,,LG+I{0.0285}+G4{2.6802}
PF25162,LG+F+I+G4,0.0295,1.9186,,LG+F+I{0.0295}+G4{1.9186}
PF25205,LG+I+G4,0.1179,0.7780,,LG+I{0.1179}+G4{0.7780}
PF25206,LG+I+G4,0.1129,1.3376,,LG+I{0.1129}+G4{1.3376}
PF25207,LG+I+G4,0.1220,1.5629,,LG+I{0.1220}+G4{1.5629}
PF25208,LG+I+G4,0.1856,1.6414,,LG+I{0.1856}+G4{1.6414}
PF25211,LG+F+I+G4,0.0050,1.0668,,LG+F+I{0.0050}+G4{1.0668}
PF25212,LG+F+I+G4,0.0000,2.1881,,LG+F+I{0.0000}+G4{2.1881}
PF25213,LG+F+I+G4,0.0217,1.6953,,LG+F+I{0.0217}+G4{1.6953}
PF25214,LG+I,0.3052,,,LG+I{0.3052}
PF25215,LG+I,0.1485,,,LG+I{0.1485}
PF25227,LG+F+I+R4,0.0110,,"(0.0354,0.1099) (0.1459,0.3299) (0.4646,0.7538) (0.3431,1.7425)","LG+F+I{0.0110}+R4{0.0354,0.1099,0.1459,0.3299,0.4646,0.7538,0.3431,1.7425}"
PF25230,LG+F+I,0.0922,,,LG+F+I{0.0922}
PF25231,LG+F+I+G4,0.0037,2.1066,,LG+F+I{0.0037}+G4{2.1066}
PF25476,LG+I+G4,0.0307,1.4625,,LG+I{0.0307}+G4{1.4625}
PF25596,LG+I+G4,0.0465,0.8361,,LG+I{0.0465}+G4{0.8361}
